season,week,celebrity_name,ballroom_partner,f_mean,f_lower,f_upper,f_median,n_bootstrap
19,2,Alfonso Ribeiro,Witney Carson,0.010165319307647273,0.010165319307647273,0.010165319307647273,0.010165319307647273,1
19,2,Antonio Sabato Jr.,Cheryl Burke,0.0013518436695313949,0.0013518436695313949,0.0013518436695313949,0.0013518436695313949,1
19,2,Bethany Mota,Derek Hough,0.3586253547992507,0.3586253547992507,0.3586253547992507,0.3586253547992507,1
19,2,Betsey Johnson,Tony Dovolani,3.661670891801743e-06,3.661670891801743e-06,3.661670891801743e-06,3.661670891801743e-06,1
19,2,Janel Parrish,Valentin Chmerkovskiy,0.05193635426452335,0.05193635426452335,0.05193635426452335,0.05193635426452335,1
19,2,Jonathan Bennett,Allison Holker,0.014978905592497689,0.014978905592497689,0.014978905592497689,0.014978905592497689,1
19,2,Lea Thompson,Artem Chigvintsev,0.0009848982345158086,0.0009848982345158086,0.0009848982345158086,0.0009848982345158086,1
19,2,Michael Waltrip,Emma Slater,0.00020570909503121824,0.00020570909503121824,0.00020570909503121824,0.00020570909503121824,1
19,2,Randy Couture,Karina Smirnoff,0.0007296261933513994,0.0007296261933513994,0.0007296261933513994,0.0007296261933513994,1
19,2,Sadie Robertson,Mark Ballas,0.5605002706070918,0.5605002706070918,0.5605002706070918,0.5605002706070918,1
19,2,Tavis Smiley,Sharna Burgess,0.0005138144500242633,0.0005138144500242633,0.0005138144500242633,0.0005138144500242633,1
19,2,Tommy Chong,Peta Murgatroyd,4.2421156434035465e-06,4.2421156434035465e-06,4.2421156434035465e-06,4.2421156434035465e-06,1
19,3,Alfonso Ribeiro,Witney Carson,0.005396701548458162,0.005396701548458162,0.005396701548458162,0.005396701548458162,1
19,3,Antonio Sabato Jr.,Cheryl Burke,0.003651772950195014,0.003651772950195014,0.003651772950195014,0.003651772950195014,1
19,3,Bethany Mota,Derek Hough,0.4994947570253369,0.4994947570253369,0.4994947570253369,0.4994947570253369,1
19,3,Betsey Johnson,Tony Dovolani,8.360584195371008e-06,8.360584195371008e-06,8.360584195371008e-06,8.360584195371008e-06,1
19,3,Janel Parrish,Valentin Chmerkovskiy,0.2000614024748033,0.2000614024748033,0.2000614024748033,0.2000614024748033,1
19,3,Jonathan Bennett,Allison Holker,0.013582235828411305,0.013582235828411305,0.013582235828411305,0.013582235828411305,1
19,3,Lea Thompson,Artem Chigvintsev,0.0014778267106715975,0.0014778267106715975,0.0014778267106715975,0.0014778267106715975,1
19,3,Michael Waltrip,Emma Slater,0.00018056138213834414,0.00018056138213834414,0.00018056138213834414,0.00018056138213834414,1
19,3,Randy Couture,Karina Smirnoff,0.0002896382294708436,0.0002896382294708436,0.0002896382294708436,0.0002896382294708436,1
19,3,Sadie Robertson,Mark Ballas,0.2758516945798121,0.2758516945798121,0.2758516945798121,0.2758516945798121,1
19,3,Tommy Chong,Peta Murgatroyd,5.048686507225038e-06,5.048686507225038e-06,5.048686507225038e-06,5.048686507225038e-06,1
19,4,Alfonso Ribeiro,Witney Carson,0.004867491924726676,0.004867491924726676,0.004867491924726676,0.004867491924726676,1
19,4,Antonio Sabato Jr.,Cheryl Burke,0.0016694407053166617,0.0016694407053166617,0.0016694407053166617,0.0016694407053166617,1
19,4,Bethany Mota,Derek Hough,0.49065464970149475,0.49065464970149475,0.49065464970149475,0.49065464970149475,1
19,4,Betsey Johnson,Tony Dovolani,8.82603221550201e-06,8.82603221550201e-06,8.82603221550201e-06,8.82603221550201e-06,1
19,4,Janel Parrish,Valentin Chmerkovskiy,0.1719576200917825,0.1719576200917825,0.1719576200917825,0.1719576200917825,1
19,4,Jonathan Bennett,Allison Holker,0.01444406530058539,0.01444406530058539,0.01444406530058539,0.01444406530058539,1
19,4,Lea Thompson,Artem Chigvintsev,0.000468245147077705,0.000468245147077705,0.000468245147077705,0.000468245147077705,1
19,4,Michael Waltrip,Emma Slater,0.00021784150159192048,0.00021784150159192048,0.00021784150159192048,0.00021784150159192048,1
19,4,Sadie Robertson,Mark Ballas,0.31569817353419394,0.31569817353419394,0.31569817353419394,0.31569817353419394,1
19,4,Tommy Chong,Peta Murgatroyd,1.3646061015059317e-05,1.3646061015059317e-05,1.3646061015059317e-05,1.3646061015059317e-05,1
19,5,Alfonso Ribeiro,Witney Carson,0.01209601278600975,0.01209601278600975,0.01209601278600975,0.01209601278600975,1
19,5,Antonio Sabato Jr.,Cheryl Burke,0.0030455687085956203,0.0030455687085956203,0.0030455687085956203,0.0030455687085956203,1
19,5,Bethany Mota,Derek Hough,0.2699490383206962,0.2699490383206962,0.2699490383206962,0.2699490383206962,1
19,5,Janel Parrish,Valentin Chmerkovskiy,0.11797610656410791,0.11797610656410791,0.11797610656410791,0.11797610656410791,1
19,5,Jonathan Bennett,Allison Holker,0.006177568563593803,0.006177568563593803,0.006177568563593803,0.006177568563593803,1
19,5,Lea Thompson,Artem Chigvintsev,0.001471076340298604,0.001471076340298604,0.001471076340298604,0.001471076340298604,1
19,5,Michael Waltrip,Emma Slater,0.0002849658126234598,0.0002849658126234598,0.0002849658126234598,0.0002849658126234598,1
19,5,Sadie Robertson,Mark Ballas,0.5889945328712874,0.5889945328712874,0.5889945328712874,0.5889945328712874,1
19,5,Tommy Chong,Peta Murgatroyd,5.1300327872982586e-06,5.1300327872982586e-06,5.1300327872982586e-06,5.1300327872982586e-06,1
19,6,Alfonso Ribeiro,Witney Carson,0.007533166704785279,0.007533166704785279,0.007533166704785279,0.007533166704785279,1
19,6,Antonio Sabato Jr.,Cheryl Burke,0.0025653828778924603,0.0025653828778924603,0.0025653828778924603,0.0025653828778924603,1
19,6,Bethany Mota,Derek Hough,0.23891906108785604,0.23891906108785604,0.23891906108785604,0.23891906108785604,1
19,6,Janel Parrish,Valentin Chmerkovskiy,0.08854449995284525,0.08854449995284525,0.08854449995284525,0.08854449995284525,1
19,6,Jonathan Bennett,Allison Holker,0.010892710609049923,0.010892710609049923,0.010892710609049923,0.010892710609049923,1
19,6,Lea Thompson,Artem Chigvintsev,0.0008880749215232221,0.0008880749215232221,0.0008880749215232221,0.0008880749215232221,1
19,6,Michael Waltrip,Emma Slater,0.0002849330403622542,0.0002849330403622542,0.0002849330403622542,0.0002849330403622542,1
19,6,Sadie Robertson,Mark Ballas,0.6503676930806734,0.6503676930806734,0.6503676930806734,0.6503676930806734,1
19,6,Tommy Chong,Peta Murgatroyd,4.477725012085835e-06,4.477725012085835e-06,4.477725012085835e-06,4.477725012085835e-06,1
19,7,Alfonso Ribeiro,Witney Carson,0.009732416292073588,0.009732416292073588,0.009732416292073588,0.009732416292073588,1
19,7,Antonio Sabato Jr.,Cheryl Burke,0.0016903388638987269,0.0016903388638987269,0.0016903388638987269,0.0016903388638987269,1
19,7,Bethany Mota,Derek Hough,0.5016827002811858,0.5016827002811858,0.5016827002811858,0.5016827002811858,1
19,7,Janel Parrish,Valentin Chmerkovskiy,0.09631738068693105,0.09631738068693105,0.09631738068693105,0.09631738068693105,1
19,7,Lea Thompson,Artem Chigvintsev,0.0005846215958331627,0.0005846215958331627,0.0005846215958331627,0.0005846215958331627,1
19,7,Michael Waltrip,Emma Slater,0.00043897771701361673,0.00043897771701361673,0.00043897771701361673,0.00043897771701361673,1
19,7,Sadie Robertson,Mark Ballas,0.3895490203895629,0.3895490203895629,0.3895490203895629,0.3895490203895629,1
19,7,Tommy Chong,Peta Murgatroyd,4.544173501083811e-06,4.544173501083811e-06,4.544173501083811e-06,4.544173501083811e-06,1
19,8,Alfonso Ribeiro,Witney Carson,0.006971331180663389,0.006971331180663389,0.006971331180663389,0.006971331180663389,1
19,8,Bethany Mota,Derek Hough,0.5984253491878092,0.5984253491878092,0.5984253491878092,0.5984253491878092,1
19,8,Janel Parrish,Valentin Chmerkovskiy,0.11136927633179369,0.11136927633179369,0.11136927633179369,0.11136927633179369,1
19,8,Lea Thompson,Artem Chigvintsev,0.000983066222209254,0.000983066222209254,0.000983066222209254,0.000983066222209254,1
19,8,Michael Waltrip,Emma Slater,0.00031291433511371555,0.00031291433511371555,0.00031291433511371555,0.00031291433511371555,1
19,8,Sadie Robertson,Mark Ballas,0.2819310503513654,0.2819310503513654,0.2819310503513654,0.2819310503513654,1
19,8,Tommy Chong,Peta Murgatroyd,7.012391045276047e-06,7.012391045276047e-06,7.012391045276047e-06,7.012391045276047e-06,1
19,9,Alfonso Ribeiro,Witney Carson,0.009048812834907272,0.009048812834907272,0.009048812834907272,0.009048812834907272,1
19,9,Bethany Mota,Derek Hough,0.4081358716121852,0.4081358716121852,0.4081358716121852,0.4081358716121852,1
19,9,Janel Parrish,Valentin Chmerkovskiy,0.2095956760565748,0.2095956760565748,0.2095956760565748,0.2095956760565748,1
19,9,Lea Thompson,Artem Chigvintsev,0.0006227278798884006,0.0006227278798884006,0.0006227278798884006,0.0006227278798884006,1
19,9,Sadie Robertson,Mark Ballas,0.3725893823912789,0.3725893823912789,0.3725893823912789,0.3725893823912789,1
19,9,Tommy Chong,Peta Murgatroyd,7.529225165451147e-06,7.529225165451147e-06,7.529225165451147e-06,7.529225165451147e-06,1
19,10,Alfonso Ribeiro,Witney Carson,0.009253195400142508,0.009253195400142508,0.009253195400142508,0.009253195400142508,1
19,10,Bethany Mota,Derek Hough,0.42021821853737507,0.42021821853737507,0.42021821853737507,0.42021821853737507,1
19,10,Janel Parrish,Valentin Chmerkovskiy,0.19176991999424592,0.19176991999424592,0.19176991999424592,0.19176991999424592,1
19,10,Sadie Robertson,Mark Ballas,0.3787505840090762,0.3787505840090762,0.3787505840090762,0.3787505840090762,1
19,10,Tommy Chong,Peta Murgatroyd,8.082059160525186e-06,8.082059160525186e-06,8.082059160525186e-06,8.082059160525186e-06,1
19,11,Alfonso Ribeiro,Witney Carson,0.006805868003776106,0.006805868003776106,0.006805868003776106,0.006805868003776106,1
19,11,Bethany Mota,Derek Hough,0.43479604256051835,0.43479604256051835,0.43479604256051835,0.43479604256051835,1
19,11,Janel Parrish,Valentin Chmerkovskiy,0.17859746106411514,0.17859746106411514,0.17859746106411514,0.17859746106411514,1
19,11,Sadie Robertson,Mark Ballas,0.37980062837159023,0.37980062837159023,0.37980062837159023,0.37980062837159023,1
2,1,Drew Lachey,Cheryl Burke,0.30515187204734745,0.30515187204734745,0.30515187204734745,0.30515187204734745,1
2,1,George Hamilton,Edyta Sliwinska,0.0004063172993752484,0.0004063172993752484,0.0004063172993752484,0.0004063172993752484,1
2,1,Giselle Fernandez,Jonathan Roberts,0.02202801383780768,0.02202801383780768,0.02202801383780768,0.02202801383780768,1
2,1,Jerry Rice,Anna Trebunskaya,0.024061827730351246,0.024061827730351246,0.024061827730351246,0.024061827730351246,1
2,1,Kenny Mayne,Andrea Hale,0.009657041932044003,0.009657041932044003,0.009657041932044003,0.009657041932044003,1
2,1,Lisa Rinna,Louis van Amstel,0.026568737316891456,0.026568737316891456,0.026568737316891456,0.026568737316891456,1
2,1,Master P,Ashly DelGrosso,0.06170397482264572,0.06170397482264572,0.06170397482264572,0.06170397482264572,1
2,1,Stacy Keibler,Tony Dovolani,0.4705863110284664,0.4705863110284664,0.4705863110284664,0.4705863110284664,1
2,1,Tatum O'Neal,Nick Kosovich,0.03335316173999081,0.03335316173999081,0.03335316173999081,0.03335316173999081,1
2,1,Tia Carrere,Maksim Chmerkoskiy,0.04648274224507994,0.04648274224507994,0.04648274224507994,0.04648274224507994,1
2,2,Drew Lachey,Cheryl Burke,0.45228190711539823,0.45228190711539823,0.45228190711539823,0.45228190711539823,1
2,2,George Hamilton,Edyta Sliwinska,0.00015056113703197524,0.00015056113703197524,0.00015056113703197524,0.00015056113703197524,1
2,2,Giselle Fernandez,Jonathan Roberts,0.022412305732673027,0.022412305732673027,0.022412305732673027,0.022412305732673027,1
2,2,Jerry Rice,Anna Trebunskaya,0.015243736123341314,0.015243736123341314,0.015243736123341314,0.015243736123341314,1
2,2,Lisa Rinna,Louis van Amstel,0.010853877042240478,0.010853877042240478,0.010853877042240478,0.010853877042240478,1
2,2,Master P,Ashly DelGrosso,0.015715405923593394,0.015715405923593394,0.015715405923593394,0.015715405923593394,1
2,2,Stacy Keibler,Tony Dovolani,0.434211266939497,0.434211266939497,0.434211266939497,0.434211266939497,1
2,2,Tatum O'Neal,Nick Kosovich,0.02506856872431817,0.02506856872431817,0.02506856872431817,0.02506856872431817,1
2,2,Tia Carrere,Maksim Chmerkoskiy,0.024062371261906537,0.024062371261906537,0.024062371261906537,0.024062371261906537,1
2,3,Drew Lachey,Cheryl Burke,0.300229202348549,0.300229202348549,0.300229202348549,0.300229202348549,1
2,3,George Hamilton,Edyta Sliwinska,0.0002052044709072306,0.0002052044709072306,0.0002052044709072306,0.0002052044709072306,1
2,3,Giselle Fernandez,Jonathan Roberts,0.014336014314085061,0.014336014314085061,0.014336014314085061,0.014336014314085061,1
2,3,Jerry Rice,Anna Trebunskaya,0.012352050156018335,0.012352050156018335,0.012352050156018335,0.012352050156018335,1
2,3,Lisa Rinna,Louis van Amstel,0.01115681056575515,0.01115681056575515,0.01115681056575515,0.01115681056575515,1
2,3,Master P,Ashly DelGrosso,0.014299152656090518,0.014299152656090518,0.014299152656090518,0.014299152656090518,1
2,3,Stacy Keibler,Tony Dovolani,0.6208308841643294,0.6208308841643294,0.6208308841643294,0.6208308841643294,1
2,3,Tia Carrere,Maksim Chmerkoskiy,0.02659068132426531,0.02659068132426531,0.02659068132426531,0.02659068132426531,1
2,4,Drew Lachey,Cheryl Burke,0.3562127085245646,0.3562127085245646,0.3562127085245646,0.3562127085245646,1
2,4,George Hamilton,Edyta Sliwinska,0.0002053983885132744,0.0002053983885132744,0.0002053983885132744,0.0002053983885132744,1
2,4,Jerry Rice,Anna Trebunskaya,0.008226807328247172,0.008226807328247172,0.008226807328247172,0.008226807328247172,1
2,4,Lisa Rinna,Louis van Amstel,0.022393388058030136,0.022393388058030136,0.022393388058030136,0.022393388058030136,1
2,4,Master P,Ashly DelGrosso,0.01489164336320503,0.01489164336320503,0.01489164336320503,0.01489164336320503,1
2,4,Stacy Keibler,Tony Dovolani,0.5559701531879702,0.5559701531879702,0.5559701531879702,0.5559701531879702,1
2,4,Tia Carrere,Maksim Chmerkoskiy,0.0420999011494696,0.0420999011494696,0.0420999011494696,0.0420999011494696,1
2,5,Drew Lachey,Cheryl Burke,0.39255058121520214,0.39255058121520214,0.39255058121520214,0.39255058121520214,1
2,5,George Hamilton,Edyta Sliwinska,0.00021363623919982294,0.00021363623919982294,0.00021363623919982294,0.00021363623919982294,1
2,5,Jerry Rice,Anna Trebunskaya,0.012528258746541359,0.012528258746541359,0.012528258746541359,0.012528258746541359,1
2,5,Lisa Rinna,Louis van Amstel,0.03056743243614886,0.03056743243614886,0.03056743243614886,0.03056743243614886,1
2,5,Stacy Keibler,Tony Dovolani,0.5322191942655803,0.5322191942655803,0.5322191942655803,0.5322191942655803,1
2,5,Tia Carrere,Maksim Chmerkoskiy,0.031920897097327566,0.031920897097327566,0.031920897097327566,0.031920897097327566,1
2,6,Drew Lachey,Cheryl Burke,0.3141587356415317,0.3141587356415317,0.3141587356415317,0.3141587356415317,1
2,6,George Hamilton,Edyta Sliwinska,0.00027994578455595403,0.00027994578455595403,0.00027994578455595403,0.00027994578455595403,1
2,6,Jerry Rice,Anna Trebunskaya,0.011173045901262226,0.011173045901262226,0.011173045901262226,0.011173045901262226,1
2,6,Lisa Rinna,Louis van Amstel,0.024753113632224058,0.024753113632224058,0.024753113632224058,0.024753113632224058,1
2,6,Stacy Keibler,Tony Dovolani,0.6496351590404262,0.6496351590404262,0.6496351590404262,0.6496351590404262,1
2,7,Drew Lachey,Cheryl Burke,0.3586857119972519,0.3586857119972519,0.3586857119972519,0.3586857119972519,1
2,7,Jerry Rice,Anna Trebunskaya,0.012486408449792274,0.012486408449792274,0.012486408449792274,0.012486408449792274,1
2,7,Lisa Rinna,Louis van Amstel,0.027143072900854975,0.027143072900854975,0.027143072900854975,0.027143072900854975,1
2,7,Stacy Keibler,Tony Dovolani,0.6016848066521009,0.6016848066521009,0.6016848066521009,0.6016848066521009,1
2,8,Drew Lachey,Cheryl Burke,0.3833012904530418,0.3833012904530418,0.3833012904530418,0.3833012904530418,1
2,8,Jerry Rice,Anna Trebunskaya,0.017660947817749326,0.017660947817749326,0.017660947817749326,0.017660947817749326,1
2,8,Stacy Keibler,Tony Dovolani,0.5990377617292089,0.5990377617292089,0.5990377617292089,0.5990377617292089,1
20,1,Charlotte McKinney,Keo Motsepe,0.1210525051068762,0.1210525051068762,0.1210525051068762,0.1210525051068762,1
20,1,Chris Soules,Witney Carson,0.017346543701249606,0.017346543701249606,0.017346543701249606,0.017346543701249606,1
20,1,Michael Sam,Peta Murgatroyd,0.06890321592834098,0.06890321592834098,0.06890321592834098,0.06890321592834098,1
20,1,Nastia Liukin,Derek Hough,0.08289608329184239,0.08289608329184239,0.08289608329184239,0.08289608329184239,1
20,1,Noah Galloway,Sharna Burgess,0.017337048610100134,0.017337048610100134,0.017337048610100134,0.017337048610100134,1
20,1,Patti LaBelle,Artem Chigvintsev,2.8510920281639264e-05,2.8510920281639264e-05,2.8510920281639264e-05,2.8510920281639264e-05,1
20,1,Redfoo,Emma Slater,0.00543488688403142,0.00543488688403142,0.00543488688403142,0.00543488688403142,1
20,1,Riker Lynch,Allison Holker,0.1297416876115788,0.1297416876115788,0.1297416876115788,0.1297416876115788,1
20,1,Robert Herjavec,Kym Johnson,0.000740756636945644,0.000740756636945644,0.000740756636945644,0.000740756636945644,1
20,1,Rumer Willis,Valentin Chmerkovskiy,0.08022003124202019,0.08022003124202019,0.08022003124202019,0.08022003124202019,1
20,1,Suzanne Somers,Tony Dovolani,4.316939163716867e-05,4.316939163716867e-05,4.316939163716867e-05,4.316939163716867e-05,1
20,1,Willow Shields,Mark Ballas,0.47625556067509595,0.47625556067509595,0.47625556067509595,0.47625556067509595,1
20,2,Charlotte McKinney,Keo Motsepe,0.03649220133081979,0.03649220133081979,0.03649220133081979,0.03649220133081979,1
20,2,Chris Soules,Witney Carson,0.01255838221723158,0.01255838221723158,0.01255838221723158,0.01255838221723158,1
20,2,Michael Sam,Peta Murgatroyd,0.06140660175351214,0.06140660175351214,0.06140660175351214,0.06140660175351214,1
20,2,Nastia Liukin,Derek Hough,0.14577046188263226,0.14577046188263226,0.14577046188263226,0.14577046188263226,1
20,2,Noah Galloway,Sharna Burgess,0.014998823400306201,0.014998823400306201,0.014998823400306201,0.014998823400306201,1
20,2,Patti LaBelle,Artem Chigvintsev,1.3998772710710523e-05,1.3998772710710523e-05,1.3998772710710523e-05,1.3998772710710523e-05,1
20,2,Redfoo,Emma Slater,0.0020164487428514176,0.0020164487428514176,0.0020164487428514176,0.0020164487428514176,1
20,2,Riker Lynch,Allison Holker,0.2567993891618111,0.2567993891618111,0.2567993891618111,0.2567993891618111,1
20,2,Robert Herjavec,Kym Johnson,0.0008877291908178432,0.0008877291908178432,0.0008877291908178432,0.0008877291908178432,1
20,2,Rumer Willis,Valentin Chmerkovskiy,0.18965456022317256,0.18965456022317256,0.18965456022317256,0.18965456022317256,1
20,2,Suzanne Somers,Tony Dovolani,2.1196036312358067e-05,2.1196036312358067e-05,2.1196036312358067e-05,2.1196036312358067e-05,1
20,2,Willow Shields,Mark Ballas,0.27938020728782204,0.27938020728782204,0.27938020728782204,0.27938020728782204,1
20,3,Charlotte McKinney,Keo Motsepe,0.021942226271680472,0.021942226271680472,0.021942226271680472,0.021942226271680472,1
20,3,Chris Soules,Witney Carson,0.002686693699349587,0.002686693699349587,0.002686693699349587,0.002686693699349587,1
20,3,Michael Sam,Peta Murgatroyd,0.024297683183073095,0.024297683183073095,0.024297683183073095,0.024297683183073095,1
20,3,Nastia Liukin,Derek Hough,0.135089770821999,0.135089770821999,0.135089770821999,0.135089770821999,1
20,3,Noah Galloway,Sharna Burgess,0.004594105354594778,0.004594105354594778,0.004594105354594778,0.004594105354594778,1
20,3,Patti LaBelle,Artem Chigvintsev,9.777974675517284e-06,9.777974675517284e-06,9.777974675517284e-06,9.777974675517284e-06,1
20,3,Riker Lynch,Allison Holker,0.13481486350632607,0.13481486350632607,0.13481486350632607,0.13481486350632607,1
20,3,Robert Herjavec,Kym Johnson,0.0002681434612345645,0.0002681434612345645,0.0002681434612345645,0.0002681434612345645,1
20,3,Rumer Willis,Valentin Chmerkovskiy,0.07840578720150704,0.07840578720150704,0.07840578720150704,0.07840578720150704,1
20,3,Suzanne Somers,Tony Dovolani,1.6184311996964488e-05,1.6184311996964488e-05,1.6184311996964488e-05,1.6184311996964488e-05,1
20,3,Willow Shields,Mark Ballas,0.5978747642135629,0.5978747642135629,0.5978747642135629,0.5978747642135629,1
20,4,Chris Soules,Witney Carson,0.007444992723739253,0.007444992723739253,0.007444992723739253,0.007444992723739253,1
20,4,Michael Sam,Peta Murgatroyd,0.02103204846588055,0.02103204846588055,0.02103204846588055,0.02103204846588055,1
20,4,Nastia Liukin,Derek Hough,0.12511583691706415,0.12511583691706415,0.12511583691706415,0.12511583691706415,1
20,4,Noah Galloway,Sharna Burgess,0.012869449122494034,0.012869449122494034,0.012869449122494034,0.012869449122494034,1
20,4,Patti LaBelle,Artem Chigvintsev,6.562277500932543e-06,6.562277500932543e-06,6.562277500932543e-06,6.562277500932543e-06,1
20,4,Riker Lynch,Allison Holker,0.18016787921978775,0.18016787921978775,0.18016787921978775,0.18016787921978775,1
20,4,Robert Herjavec,Kym Johnson,0.0004410392059359178,0.0004410392059359178,0.0004410392059359178,0.0004410392059359178,1
20,4,Rumer Willis,Valentin Chmerkovskiy,0.08093263220156306,0.08093263220156306,0.08093263220156306,0.08093263220156306,1
20,4,Suzanne Somers,Tony Dovolani,1.5918486022810846e-05,1.5918486022810846e-05,1.5918486022810846e-05,1.5918486022810846e-05,1
20,4,Willow Shields,Mark Ballas,0.5719736413800115,0.5719736413800115,0.5719736413800115,0.5719736413800115,1
20,5,Chris Soules,Witney Carson,0.0031285679213942075,0.0031285679213942075,0.0031285679213942075,0.0031285679213942075,1
20,5,Nastia Liukin,Derek Hough,0.09341963902607632,0.09341963902607632,0.09341963902607632,0.09341963902607632,1
20,5,Noah Galloway,Sharna Burgess,0.007409859628677915,0.007409859628677915,0.007409859628677915,0.007409859628677915,1
20,5,Patti LaBelle,Artem Chigvintsev,8.953787760094222e-06,8.953787760094222e-06,8.953787760094222e-06,8.953787760094222e-06,1
20,5,Riker Lynch,Allison Holker,0.08396934968583913,0.08396934968583913,0.08396934968583913,0.08396934968583913,1
20,5,Robert Herjavec,Kym Johnson,0.00034573625498655896,0.00034573625498655896,0.00034573625498655896,0.00034573625498655896,1
20,5,Rumer Willis,Valentin Chmerkovskiy,0.07065832335467327,0.07065832335467327,0.07065832335467327,0.07065832335467327,1
20,5,Suzanne Somers,Tony Dovolani,1.0165152465550933e-05,1.0165152465550933e-05,1.0165152465550933e-05,1.0165152465550933e-05,1
20,5,Willow Shields,Mark Ballas,0.7410494051881269,0.7410494051881269,0.7410494051881269,0.7410494051881269,1
20,6,Chris Soules,Witney Carson,0.008706591594690774,0.008706591594690774,0.008706591594690774,0.008706591594690774,1
20,6,Nastia Liukin,Derek Hough,0.1086433672821312,0.1086433672821312,0.1086433672821312,0.1086433672821312,1
20,6,Noah Galloway,Sharna Burgess,0.012876708966419402,0.012876708966419402,0.012876708966419402,0.012876708966419402,1
20,6,Patti LaBelle,Artem Chigvintsev,1.4381676535327487e-05,1.4381676535327487e-05,1.4381676535327487e-05,1.4381676535327487e-05,1
20,6,Riker Lynch,Allison Holker,0.17145645995621372,0.17145645995621372,0.17145645995621372,0.17145645995621372,1
20,6,Robert Herjavec,Kym Johnson,0.00023099719398931394,0.00023099719398931394,0.00023099719398931394,0.00023099719398931394,1
20,6,Rumer Willis,Valentin Chmerkovskiy,0.13155732478195176,0.13155732478195176,0.13155732478195176,0.13155732478195176,1
20,6,Willow Shields,Mark Ballas,0.5665141685480686,0.5665141685480686,0.5665141685480686,0.5665141685480686,1
20,7,Chris Soules,Witney Carson,0.010630796798635635,0.010630796798635635,0.010630796798635635,0.010630796798635635,1
20,7,Nastia Liukin,Derek Hough,0.0966440072198517,0.0966440072198517,0.0966440072198517,0.0966440072198517,1
20,7,Noah Galloway,Sharna Burgess,0.009785387742547079,0.009785387742547079,0.009785387742547079,0.009785387742547079,1
20,7,Riker Lynch,Allison Holker,0.171335630166492,0.171335630166492,0.171335630166492,0.171335630166492,1
20,7,Robert Herjavec,Kym Johnson,0.0002144523086410664,0.0002144523086410664,0.0002144523086410664,0.0002144523086410664,1
20,7,Rumer Willis,Valentin Chmerkovskiy,0.054796817637915975,0.054796817637915975,0.054796817637915975,0.054796817637915975,1
20,7,Willow Shields,Mark Ballas,0.6565929081259166,0.6565929081259166,0.6565929081259166,0.6565929081259166,1
20,8,Chris Soules,Witney Carson,0.026824963969670605,0.026824963969670605,0.026824963969670605,0.026824963969670605,1
20,8,Nastia Liukin,Derek Hough,0.41550809675173755,0.41550809675173755,0.41550809675173755,0.41550809675173755,1
20,8,Noah Galloway,Sharna Burgess,0.05506181816452795,0.05506181816452795,0.05506181816452795,0.05506181816452795,1
20,8,Riker Lynch,Allison Holker,0.31071069176656857,0.31071069176656857,0.31071069176656857,0.31071069176656857,1
20,8,Robert Herjavec,Kym Johnson,0.0009884183067378819,0.0009884183067378819,0.0009884183067378819,0.0009884183067378819,1
20,8,Rumer Willis,Valentin Chmerkovskiy,0.19090601104075736,0.19090601104075736,0.19090601104075736,0.19090601104075736,1
20,9,Nastia Liukin,Derek Hough,0.23327600172884577,0.23327600172884577,0.23327600172884577,0.23327600172884577,1
20,9,Noah Galloway,Sharna Burgess,0.03463051399784618,0.03463051399784618,0.03463051399784618,0.03463051399784618,1
20,9,Riker Lynch,Allison Holker,0.43609550847986267,0.43609550847986267,0.43609550847986267,0.43609550847986267,1
20,9,Rumer Willis,Valentin Chmerkovskiy,0.2959979757934452,0.2959979757934452,0.2959979757934452,0.2959979757934452,1
20,10,Noah Galloway,Sharna Burgess,0.0582570979663247,0.0582570979663247,0.0582570979663247,0.0582570979663247,1
20,10,Riker Lynch,Allison Holker,0.6550209424185618,0.6550209424185618,0.6550209424185618,0.6550209424185618,1
20,10,Rumer Willis,Valentin Chmerkovskiy,0.2867219596151136,0.2867219596151136,0.2867219596151136,0.2867219596151136,1
21,1,Alek Skarlatos,Lindsay Arnold,0.12401979412732288,0.12401979412732288,0.12401979412732288,0.12401979412732288,1
21,1,Alexa PenaVega,Mark Ballas,0.05611791900965658,0.05611791900965658,0.05611791900965658,0.05611791900965658,1
21,1,Andy Grammer,Allison Holker,0.023734288453391733,0.023734288453391733,0.023734288453391733,0.023734288453391733,1
21,1,Bindi Irwin,Derek Hough,0.32222810122349105,0.32222810122349105,0.32222810122349105,0.32222810122349105,1
21,1,Carlos PenaVega,Witney Carson,0.06921911729060878,0.06921911729060878,0.06921911729060878,0.06921911729060878,1
21,1,Chaka Khan,Keo Motsepe,8.092277979589925e-05,8.092277979589925e-05,8.092277979589925e-05,8.092277979589925e-05,1
21,1,Gary Busey,Anna Trebunskaya,2.000235599696931e-05,2.000235599696931e-05,2.000235599696931e-05,2.000235599696931e-05,1
21,1,Hayes Grier,Emma Slater,0.3738903621648064,0.3738903621648064,0.3738903621648064,0.3738903621648064,1
21,1,Kim Zolciak-Biermann,Tony Dovolani,0.005779678582834846,0.005779678582834846,0.005779678582834846,0.005779678582834846,1
21,1,Nick Carter,Sharna Burgess,0.014350630660780139,0.014350630660780139,0.014350630660780139,0.014350630660780139,1
21,1,Paula Deen,Louis van Amstel,3.128415565100484e-05,3.128415565100484e-05,3.128415565100484e-05,3.128415565100484e-05,1
