season,celebrity_name,ballroom_partner,week,score_week_total,num_judges,has_bonus,active,elimination_week,eliminated,finals_week,placement,results,contestant_id,age,industry_dummy,z_J,p_prev,underdog,S,region_us,log_f_ratio,f
19,Alfonso Ribeiro,Witney Carson,10,37.5,4,1,1,,0,11,1,1st Place,113,42,1,0.9615384615384616,1.5,1.0,0.35355339059327373,1,-4.60517018598809,1e-10
19,Alfonso Ribeiro,Witney Carson,11,40.0,4,0,1,,0,11,1,1st Place,113,42,1,1.0,3.0,0.0,1.270296215535173,1,-5.756462732485114,1e-10
19,Antonio Sabato Jr.,Cheryl Burke,1,25.0,4,0,1,7.0,0,11,8,Eliminated Week 7,114,42,1,0.6944444444444444,0.0,1.0,-0.8067555075905565,0,-1.7712193023031122,1e-10
19,Antonio Sabato Jr.,Cheryl Burke,2,31.0,4,0,1,7.0,0,11,8,Eliminated Week 7,114,42,1,0.8857142857142857,10.5,0.0,0.2782074420373282,0,-1.9188209108283725,1e-10
19,Antonio Sabato Jr.,Cheryl Burke,3,29.0,4,0,1,7.0,0,11,8,Eliminated Week 7,114,42,1,0.725,5.5,1.0,-0.7196673863344135,0,-2.2650728400957862,1e-10
19,Antonio Sabato Jr.,Cheryl Burke,4,29.0,4,0,1,7.0,0,11,8,Eliminated Week 7,114,42,1,0.725,8.5,1.0,-0.5459058939351292,0,-2.3025850929940463,1e-10
19,Antonio Sabato Jr.,Cheryl Burke,5,28.0,4,0,1,7.0,0,11,8,Eliminated Week 7,114,42,1,0.7777777777777778,6.5,1.0,-0.2452557357939861,0,-2.5584278811044956,1e-10
19,Antonio Sabato Jr.,Cheryl Burke,6,28.0,4,0,1,7.0,0,11,8,Eliminated Week 7,114,42,1,0.717948717948718,6.0,1.0,-1.3137247390296034,0,-2.5584278811044956,1e-10
19,Antonio Sabato Jr.,Cheryl Burke,7,29.5,4,1,1,7.0,1,11,8,Eliminated Week 7,114,42,1,0.7866666666666666,8.5,1.0,-0.9377035167721793,0,-2.8782313662425554,1e-10
19,Bethany Mota,Derek Hough,1,32.0,4,0,1,11.0,0,11,4,Eliminated Week 11,115,18,0,0.8888888888888888,0.0,0.0,0.7552604751911587,1,-1.7712193023031122,1e-10
19,Bethany Mota,Derek Hough,2,33.0,4,0,1,11.0,0,11,4,Eliminated Week 11,115,18,0,0.9428571428571428,3.5,0.0,0.9459053029269169,1,-1.9188209108283725,1e-10
19,Bethany Mota,Derek Hough,3,40.0,4,0,1,11.0,0,11,4,Eliminated Week 11,115,18,0,1.0,3.0,0.0,1.8415018415027617,1,-0.3751225283207,6.619039784534476e-10
19,Bethany Mota,Derek Hough,4,33.0,4,0,1,11.0,0,11,4,Eliminated Week 11,115,18,0,0.825,1.5,0.0,0.18196863131170973,1,20.72326583694641,1.0
19,Bethany Mota,Derek Hough,5,32.0,4,0,1,11.0,0,11,4,Eliminated Week 11,115,18,0,0.8888888888888888,5.0,1.0,0.4905114715879728,1,-2.5584278811044956,1e-10
19,Bethany Mota,Derek Hough,6,36.0,4,0,1,11.0,0,11,4,Eliminated Week 11,115,18,0,0.9230769230769231,5.0,0.0,0.9933040709736017,1,-2.5584278811044956,1e-10
19,Bethany Mota,Derek Hough,7,37.5,4,1,1,11.0,0,11,4,Eliminated Week 11,115,18,0,1.0,2.0,0.0,1.7295420420464642,1,-2.8782313662425554,1e-10
19,Bethany Mota,Derek Hough,8,40.0,4,1,1,11.0,0,11,4,Eliminated Week 11,115,18,0,0.9302325581395349,1.0,0.0,0.7257747386024228,1,19.736443654234677,1.0
19,Bethany Mota,Derek Hough,9,37.0,4,1,1,11.0,0,11,4,Eliminated Week 11,115,18,0,0.961038961038961,3.0,0.0,0.3894339068089891,1,-3.837641821656742,1e-10
19,Bethany Mota,Derek Hough,10,38.0,4,1,1,11.0,0,11,4,Eliminated Week 11,115,18,0,0.9743589743589743,3.0,0.0,0.5303300858899106,1,-4.60517018598809,1e-10
19,Bethany Mota,Derek Hough,11,38.0,4,1,1,11.0,1,11,4,Eliminated Week 11,115,18,0,0.95,2.0,1.0,-1.501007227137709,1,-5.756462732485114,1e-10
19,Betsey Johnson,Tony Dovolani,1,20.0,4,0,1,4.0,0,11,10,Eliminated Week 4,116,72,0,0.5555555555555556,0.0,1.0,-1.922481209577496,1,-1.7712193023031122,1e-10
19,Betsey Johnson,Tony Dovolani,2,28.0,4,0,1,4.0,0,11,10,Eliminated Week 4,116,72,0,0.8,13.0,1.0,-0.7233393492970548,1,-1.9188209108283725,1e-10
19,Betsey Johnson,Tony Dovolani,3,29.0,4,0,1,4.0,0,11,10,Eliminated Week 4,116,72,0,0.725,9.5,1.0,-0.7196673863344135,1,-2.2650728400957862,1e-10
19,Betsey Johnson,Tony Dovolani,4,29.0,4,0,1,4.0,1,11,10,Eliminated Week 4,116,72,0,0.725,8.5,1.0,-0.5459058939351292,1,-2.3025850929940463,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,1,29.0,4,0,1,,0,11,3,3rd Place,117,25,1,0.8055555555555556,0.0,1.0,0.08582505399899504,1,-1.7712193023031122,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,2,34.0,4,0,1,,0,11,3,3rd Place,117,25,1,0.9714285714285714,7.5,0.0,1.2797542333717111,1,-1.9188209108283725,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,3,40.0,4,0,1,,0,11,3,3rd Place,117,25,1,1.0,2.0,0.0,1.8415018415027617,1,-2.2650728400957862,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,4,36.0,4,0,1,,0,11,3,3rd Place,117,25,1,0.9,1.5,0.0,0.7278745252468389,1,-2.3025850929940463,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,5,33.0,4,0,1,,0,11,3,3rd Place,117,25,1,0.9166666666666666,4.0,0.0,0.6744532734334626,1,-2.5584278811044956,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,6,33.0,4,0,1,,0,11,3,3rd Place,117,25,1,0.8461538461538461,4.0,0.0,0.12816826722239982,1,-2.5584278811044956,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,7,33.5,4,1,1,,0,11,3,3rd Place,117,25,1,0.8933333333333333,4.0,0.0,0.3959192626371424,1,-2.8782313662425554,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,8,43.0,4,1,1,,0,11,3,3rd Place,117,25,1,1.0,4.0,0.0,1.202064410810263,1,-3.28940727570578,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,9,38.5,4,1,1,,0,11,3,3rd Place,117,25,1,1.0,1.0,0.0,0.827547051969101,1,-3.837641821656742,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,10,39.0,4,1,1,,0,11,3,3rd Place,117,25,1,1.0,1.5,0.0,0.8838834764831843,1,-4.60517018598809,1e-10
19,Janel Parrish,Valentin Chmerkovskiy,11,38.99980000000001,4,1,1,,0,11,3,3rd Place,117,25,1,0.9749950000000002,1.0,1.0,-0.1156326361455248,1,-5.756462732485114,1e-10
19,Jonathan Bennett,Allison Holker,1,30.0,4,0,1,6.0,0,11,9,Eliminated Week 6,118,33,1,0.8333333333333334,0.0,0.0,0.3089701943963829,1,-1.7712193023031122,1e-10
19,Jonathan Bennett,Allison Holker,2,30.0,4,0,1,6.0,0,11,9,Eliminated Week 6,118,33,1,0.8571428571428571,6.0,1.0,-0.05564148840746612,1,-1.9188209108283725,1e-10
19,Jonathan Bennett,Allison Holker,3,32.0,4,0,1,6.0,0,11,9,Eliminated Week 6,118,33,1,0.8,7.0,1.0,-0.021166687833365685,1,-2.2650728400957862,1e-10
19,Jonathan Bennett,Allison Holker,4,24.0,4,0,1,6.0,0,11,9,Eliminated Week 6,118,33,1,0.6,5.0,1.0,-1.4557490504936779,1,-2.3025850929940463,1e-10
19,Jonathan Bennett,Allison Holker,5,24.0,4,0,1,6.0,0,11,9,Eliminated Week 6,118,33,1,0.6666666666666666,10.0,1.0,-0.9810229431759451,1,-2.5584278811044956,1e-10
19,Jonathan Bennett,Allison Holker,6,32.0,4,0,1,6.0,1,11,9,Eliminated Week 6,118,33,1,0.8205128205128205,7.0,1.0,-0.1602103340280008,1,-2.5584278811044956,1e-10
19,Lea Thompson,Artem Chigvintsev,1,32.0,4,0,1,9.0,0,11,6,Eliminated Week 9,119,53,1,0.8888888888888888,0.0,0.0,0.7552604751911587,1,-1.7712193023031122,1e-10
19,Lea Thompson,Artem Chigvintsev,2,35.0,4,0,1,9.0,0,11,6,Eliminated Week 9,119,53,1,1.0,3.5,0.0,1.6136031638165056,1,-1.9188209108283725,1e-10
19,Lea Thompson,Artem Chigvintsev,3,31.0,4,0,1,9.0,0,11,6,Eliminated Week 9,119,53,1,0.775,1.0,1.0,-0.2540002540003816,1,-2.2650728400957862,1e-10
19,Lea Thompson,Artem Chigvintsev,4,39.0,4,0,1,9.0,0,11,6,Eliminated Week 9,119,53,1,0.975,7.0,0.0,1.2737804191819682,1,-2.3025850929940463,1e-10
19,Lea Thompson,Artem Chigvintsev,5,34.0,4,0,1,9.0,0,11,6,Eliminated Week 9,119,53,1,0.9444444444444444,2.0,0.0,0.8583950752789523,1,-2.5584278811044956,1e-10
19,Lea Thompson,Artem Chigvintsev,6,32.0,4,0,1,9.0,0,11,6,Eliminated Week 9,119,53,1,0.8205128205128205,2.5,1.0,-0.1602103340280008,1,-2.5584278811044956,1e-10
19,Lea Thompson,Artem Chigvintsev,7,35.0,4,1,1,9.0,0,11,6,Eliminated Week 9,119,53,1,0.9333333333333333,5.5,0.0,0.896027804915638,1,-2.8782313662425554,1e-10
19,Lea Thompson,Artem Chigvintsev,8,32.0,4,0,1,9.0,0,11,6,Eliminated Week 9,119,53,1,0.7441860465116279,2.0,1.0,-0.5443310539518177,1,-3.28940727570578,1e-10
19,Lea Thompson,Artem Chigvintsev,9,35.0,4,1,1,9.0,1,11,6,Eliminated Week 9,119,53,1,0.9090909090909091,5.0,1.0,-0.1947169534044935,1,-3.837641821656742,1e-10
19,Lolo Jones,Keo Motsepe,1,22.0,4,0,1,1.0,1,11,13,Eliminated Week 1,120,32,0,0.6111111111111112,0.0,1.0,-1.4761909287827202,1,-1.7712193023031122,1e-10
19,Michael Waltrip,Emma Slater,1,25.0,4,0,1,8.0,0,11,7,Eliminated Week 8,121,51,0,0.6944444444444444,0.0,1.0,-0.8067555075905565,1,-1.7712193023031122,1e-10
19,Michael Waltrip,Emma Slater,2,24.0,4,0,1,8.0,0,11,7,Eliminated Week 8,121,51,0,0.6857142857142857,10.5,1.0,-2.058735071076232,1,-1.9188209108283725,1e-10
19,Michael Waltrip,Emma Slater,3,28.0,4,0,1,8.0,0,11,7,Eliminated Week 8,121,51,0,0.7,12.0,1.0,-0.9525009525014294,1,-2.2650728400957862,1e-10
19,Michael Waltrip,Emma Slater,4,25.0,4,0,1,8.0,0,11,7,Eliminated Week 8,121,51,0,0.625,10.0,1.0,-1.2737804191819682,1,-2.3025850929940463,1e-10
19,Michael Waltrip,Emma Slater,5,20.0,4,0,1,8.0,0,11,7,Eliminated Week 8,121,51,0,0.5555555555555556,9.0,1.0,-1.716790150557904,1,-2.5584278811044956,1e-10
19,Michael Waltrip,Emma Slater,6,30.0,4,0,1,8.0,0,11,7,Eliminated Week 8,121,51,0,0.7692307692307693,9.0,1.0,-0.7369675365288021,1,-2.5584278811044956,1e-10
19,Michael Waltrip,Emma Slater,7,28.0,4,0,1,8.0,0,11,7,Eliminated Week 8,121,51,0,0.7466666666666667,7.0,1.0,-1.437812059050675,1,-2.8782313662425554,1e-10
19,Michael Waltrip,Emma Slater,8,25.0,4,0,1,8.0,1,11,7,Eliminated Week 8,121,51,0,0.5813953488372093,8.0,1.0,-1.655673622436778,1,-3.28940727570578,1e-10
19,Randy Couture,Karina Smirnoff,1,31.0,4,0,1,3.0,0,11,11,Eliminated Week 3,122,51,0,0.8611111111111112,0.0,0.0,0.5321153347937708,1,-1.7712193023031122,1e-10
19,Randy Couture,Karina Smirnoff,2,28.0,4,0,1,3.0,0,11,11,Eliminated Week 3,122,51,0,0.8,5.0,1.0,-0.7233393492970548,1,-1.9188209108283725,1e-10
19,Randy Couture,Karina Smirnoff,3,26.0,4,0,1,3.0,1,11,11,Eliminated Week 3,122,51,0,0.65,9.5,1.0,-1.4181680848354612,1,-2.2650728400957862,1e-10
19,Sadie Robertson,Mark Ballas,1,34.0,4,0,1,,0,11,2,2nd Place,123,17,0,0.9444444444444444,0.0,0.0,1.2015507559859344,1,21.254631627637345,1.0
19,Sadie Robertson,Mark Ballas,2,31.0,4,0,1,,0,11,2,2nd Place,123,17,0,0.8857142857142857,2.0,0.0,0.2782074420373282,1,21.107030019112084,1.0
19,Sadie Robertson,Mark Ballas,3,32.0,4,0,1,,0,11,2,2nd Place,123,17,0,0.8,5.5,1.0,-0.021166687833365685,1,20.760778089182768,0.9999999993380959
19,Sadie Robertson,Mark Ballas,4,37.0,4,0,1,,0,11,2,2nd Place,123,17,0,0.925,5.0,0.0,0.9098431565585487,1,-2.3025850929940463,1e-10
19,Sadie Robertson,Mark Ballas,5,36.0,4,0,1,,0,11,2,2nd Place,123,17,0,1.0,3.0,0.0,1.2262786789699318,1,20.46742304883596,1.0
19,Sadie Robertson,Mark Ballas,6,35.0,4,0,1,,0,11,2,2nd Place,123,17,0,0.8974358974358975,1.0,0.0,0.7049254697232011,1,20.46742304883596,1.0
19,Sadie Robertson,Mark Ballas,7,31.0,4,1,1,,0,11,2,2nd Place,123,17,0,0.8266666666666667,3.0,1.0,-0.4375949744936837,1,20.1476195636979,1.0
19,Sadie Robertson,Mark Ballas,8,38.0,4,0,1,,0,11,2,2nd Place,123,17,0,0.8837209302325582,5.0,1.0,0.4082482904638627,1,-3.28940727570578,1e-10
19,Sadie Robertson,Mark Ballas,9,36.5,4,1,1,,0,11,2,2nd Place,123,17,0,0.948051948051948,4.0,1.0,0.24339619175561844,1,19.188209108283715,1.0
19,Sadie Robertson,Mark Ballas,10,37.0,4,1,1,,0,11,2,2nd Place,123,17,0,0.9487179487179487,4.0,1.0,0.17677669529663687,1,18.420680743952367,1.0
19,Sadie Robertson,Mark Ballas,11,39.333200000000005,4,1,1,,0,11,2,2nd Place,123,17,0,0.9833300000000001,4.0,0.0,0.3463436477480411,1,17.269388197455342,1.0
19,Tavis Smiley,Sharna Burgess,1,29.0,4,0,1,2.0,0,11,12,Eliminated Week 2,124,50,0,0.8055555555555556,0.0,1.0,0.08582505399899504,1,-1.7712193023031122,1e-10
19,Tavis Smiley,Sharna Burgess,2,28.0,4,0,1,2.0,1,11,12,Eliminated Week 2,124,50,0,0.8,7.5,1.0,-0.7233393492970548,1,-1.9188209108283725,1e-10
19,Tommy Chong,Peta Murgatroyd,1,27.0,4,0,1,10.0,0,11,5,Eliminated Week 10,125,76,0,0.75,0.0,1.0,-0.36046522679578075,0,-1.7712193023031122,1e-10
19,Tommy Chong,Peta Murgatroyd,2,28.0,4,0,1,10.0,0,11,5,Eliminated Week 10,125,76,0,0.8,9.0,1.0,-0.7233393492970548,0,-1.9188209108283725,1e-10
19,Tommy Chong,Peta Murgatroyd,3,34.0,4,0,1,10.0,0,11,5,Eliminated Week 10,125,76,0,0.85,9.5,0.0,0.44450044450066617,0,-2.2650728400957862,1e-10
19,Tommy Chong,Peta Murgatroyd,4,28.0,4,0,1,10.0,0,11,5,Eliminated Week 10,125,76,0,0.7,3.0,1.0,-0.7278745252468389,0,-2.3025850929940463,1e-10
19,Tommy Chong,Peta Murgatroyd,5,23.0,4,0,1,10.0,0,11,5,Eliminated Week 10,125,76,0,0.6388888888888888,8.0,1.0,-1.1649647450214347,0,-2.5584278811044956,1e-10
19,Tommy Chong,Peta Murgatroyd,6,28.0,4,0,1,10.0,0,11,5,Eliminated Week 10,125,76,0,0.717948717948718,8.0,1.0,-1.3137247390296034,0,-2.5584278811044956,1e-10
19,Tommy Chong,Peta Murgatroyd,7,30.0,4,1,1,10.0,0,11,5,Eliminated Week 10,125,76,0,0.8,8.5,1.0,-0.7710006693460142,0,-2.8782313662425554,1e-10
19,Tommy Chong,Peta Murgatroyd,8,29.0,4,1,1,10.0,0,11,5,Eliminated Week 10,125,76,0,0.6744186046511628,6.0,1.0,-1.0206207261596578,0,-3.28940727570578,1e-10
19,Tommy Chong,Peta Murgatroyd,9,28.5,4,1,1,10.0,0,11,5,Eliminated Week 10,125,76,0,0.7402597402597403,6.0,1.0,-2.093207249098312,0,-3.837641821656742,1e-10
19,Tommy Chong,Peta Murgatroyd,10,31.0,4,1,1,10.0,1,11,5,Eliminated Week 10,125,76,0,0.7948717948717948,6.0,1.0,-1.9445436482630056,0,-4.60517018598809,1e-10
2,Drew Lachey,Cheryl Burke,1,24.0,3,0,1,9.0,0,8,1,1st Place,126,29,0,1.0,0.0,0.0,1.1448491654582649,1,-2.3025850929940463,1e-10
2,Drew Lachey,Cheryl Burke,2,27.0,3,0,1,9.0,0,8,1,1st Place,126,29,0,0.9310344827586207,1.0,0.0,1.1962920007605131,1,-2.5584278811044956,1e-10
2,Drew Lachey,Cheryl Burke,3,27.0,3,0,1,9.0,0,8,1,1st Place,126,29,0,1.0,2.0,0.0,1.003478271371624,1,-2.8782313662425554,1e-10
2,Drew Lachey,Cheryl Burke,4,28.0,3,0,1,9.0,0,8,1,1st Place,126,29,0,1.0,1.5,0.0,0.8649777618513721,1,-3.28940727570578,1e-10
2,Drew Lachey,Cheryl Burke,5,27.0,3,0,1,9.0,0,8,1,1st Place,126,29,0,0.9,1.0,0.0,0.6861611477069854,1,-3.837641821656742,1e-10
2,Drew Lachey,Cheryl Burke,6,30.0,3,0,1,9.0,0,8,1,1st Place,126,29,0,1.0,2.0,0.0,1.0838804122076746,1,-4.60517018598809,1e-10
2,Drew Lachey,Cheryl Burke,7,27.5,3,1,1,9.0,0,8,1,1st Place,126,29,0,1.0,1.5,0.0,0.6859943405700353,1,-5.756462732485114,1e-10
2,Drew Lachey,Cheryl Burke,8,28.9998,3,1,1,9.0,0,8,1,1st Place,126,29,0,1.0,1.5,0.0,0.8626554143466422,1,-7.6752836433134854,1e-10
2,George Hamilton,Edyta Sliwinska,1,18.0,3,0,1,6.0,0,8,5,Eliminated Week 6,127,66,1,0.75,0.0,1.0,-0.3816163884860883,1,-2.3025850929940463,1e-10
2,George Hamilton,Edyta Sliwinska,2,22.0,3,0,1,6.0,0,8,5,Eliminated Week 6,127,66,1,0.7586206896551724,8.0,1.0,-0.05564148840746552,1,-2.5584278811044956,1e-10
2,George Hamilton,Edyta Sliwinska,3,22.0,3,0,1,6.0,0,8,5,Eliminated Week 6,127,66,1,0.8148148148148148,5.5,1.0,-0.1770844008302866,1,-2.8782313662425554,1e-10
2,George Hamilton,Edyta Sliwinska,4,21.0,3,0,1,6.0,0,8,5,Eliminated Week 6,127,66,1,0.75,5.5,1.0,-0.2503882994832922,1,-3.28940727570578,1e-10
2,George Hamilton,Edyta Sliwinska,5,24.0,3,0,1,6.0,0,8,5,Eliminated Week 6,127,66,1,0.8,6.0,1.0,-0.4366480030862642,1,-3.837641821656742,1e-10
2,George Hamilton,Edyta Sliwinska,6,23.0,3,0,1,6.0,1,8,5,Eliminated Week 6,127,66,1,0.7666666666666667,4.0,1.0,-1.1476380835140094,1,-4.60517018598809,1e-10
2,Giselle Fernandez,Jonathan Roberts,1,23.0,3,0,1,3.0,0,8,8,Eliminated Week 3,128,44,0,0.9583333333333334,0.0,0.0,0.8904382398008727,0,-2.3025850929940463,1e-10
2,Giselle Fernandez,Jonathan Roberts,2,24.0,3,0,1,3.0,0,8,8,Eliminated Week 3,128,44,0,0.8275862068965517,2.5,0.0,0.44513190725972596,0,-2.5584278811044956,1e-10
2,Giselle Fernandez,Jonathan Roberts,3,22.0,3,0,1,3.0,1,8,8,Eliminated Week 3,128,44,0,0.8148148148148148,3.0,1.0,-0.1770844008302866,0,-2.8782313662425554,1e-10
2,Jerry Rice,Anna Trebunskaya,1,21.0,3,0,1,9.0,0,8,2,2nd Place,129,43,0,0.875,0.0,0.0,0.3816163884860883,1,-2.3025850929940463,1e-10
2,Jerry Rice,Anna Trebunskaya,2,23.0,3,0,1,9.0,0,8,2,2nd Place,129,43,0,0.7931034482758621,5.0,0.0,0.19474520942613022,1,-2.5584278811044956,1e-10
2,Jerry Rice,Anna Trebunskaya,3,19.0,3,0,1,9.0,0,8,2,2nd Place,129,43,0,0.7037037037037037,4.0,1.0,-0.8854220041514329,1,-2.8782313662425554,1e-10
2,Jerry Rice,Anna Trebunskaya,4,24.0,3,0,1,9.0,0,8,2,2nd Place,129,43,0,0.8571428571428571,7.0,1.0,0.22762572680299248,1,-3.28940727570578,1e-10
2,Jerry Rice,Anna Trebunskaya,5,23.0,3,0,1,9.0,0,8,2,2nd Place,129,43,0,0.7666666666666667,5.0,1.0,-0.8109177200173474,1,-3.837641821656742,1e-10
2,Jerry Rice,Anna Trebunskaya,6,23.0,3,0,1,9.0,0,8,2,2nd Place,129,43,0,0.7666666666666667,5.0,1.0,-1.1476380835140094,1,-4.60517018598809,1e-10
2,Jerry Rice,Anna Trebunskaya,7,20.5,3,1,1,9.0,0,8,2,2nd Place,129,43,0,0.7454545454545455,4.5,1.0,-1.7149858514250882,1,-5.756462732485114,1e-10
2,Jerry Rice,Anna Trebunskaya,8,26.666600000000003,3,1,1,9.0,0,8,2,2nd Place,129,43,0,0.9195442727191223,4.0,1.0,-1.401827180163294,1,-7.6752836433134854,1e-10
2,Kenny Mayne,Andrea Hale,1,13.0,3,0,1,1.0,1,8,10,Eliminated Week 1,130,46,0,0.5416666666666666,0.0,1.0,-1.6536710167730493,1,-2.3025850929940463,1e-10
2,Lisa Rinna,Louis van Amstel,1,19.0,3,0,1,7.0,0,8,4,Eliminated Week 7,131,42,1,0.7916666666666666,0.0,1.0,-0.1272054628286961,1,-2.3025850929940463,1e-10
2,Lisa Rinna,Louis van Amstel,2,20.0,3,0,1,7.0,0,8,4,Eliminated Week 7,131,42,1,0.6896551724137931,7.0,1.0,-0.556414884074657,1,-2.5584278811044956,1e-10
2,Lisa Rinna,Louis van Amstel,3,25.0,3,0,1,7.0,0,8,4,Eliminated Week 7,131,42,1,0.9259259259259259,7.0,0.0,0.5312532024908597,1,-2.8782313662425554,1e-10
2,Lisa Rinna,Louis van Amstel,4,26.0,3,0,1,7.0,0,8,4,Eliminated Week 7,131,42,1,0.9285714285714286,4.0,0.0,0.5463017443271823,1,-3.28940727570578,1e-10
2,Lisa Rinna,Louis van Amstel,5,25.0,3,0,1,7.0,0,8,4,Eliminated Week 7,131,42,1,0.8333333333333334,2.5,0.0,-0.06237828615518098,1,-3.837641821656742,1e-10
2,Lisa Rinna,Louis van Amstel,6,27.0,3,0,1,7.0,0,8,4,Eliminated Week 7,131,42,1,0.9,3.0,1.0,0.1275153426126672,1,-4.60517018598809,1e-10
2,Lisa Rinna,Louis van Amstel,7,26.5,3,1,1,7.0,1,8,4,Eliminated Week 7,131,42,1,0.9636363636363636,3.0,1.0,0.34299717028501764,1,-5.756462732485114,1e-10
2,Master P,Ashly DelGrosso,1,12.0,3,0,1,4.0,0,8,7,Eliminated Week 4,132,35,0,0.5,0.0,1.0,-1.9080819424304414,1,-2.3025850929940463,1e-10
2,Master P,Ashly DelGrosso,2,16.0,3,0,1,4.0,0,8,7,Eliminated Week 4,132,35,0,0.5517241379310345,10.0,1.0,-1.55796167540904,1,-2.5584278811044956,1e-10
2,Master P,Ashly DelGrosso,3,14.0,3,0,1,4.0,0,8,7,Eliminated Week 4,132,35,0,0.5185185185185185,9.0,1.0,-2.0659846763533434,1,-2.8782313662425554,1e-10
2,Master P,Ashly DelGrosso,4,8.0,3,0,1,4.0,1,8,7,Eliminated Week 4,132,35,0,0.2857142857142857,8.0,1.0,-2.321782413390526,1,-3.28940727570578,1e-10
2,Stacy Keibler,Tony Dovolani,1,22.0,3,0,1,9.0,0,8,3,3rd Place,133,26,0,0.9166666666666666,0.0,0.0,0.6360273141434805,1,20.72326583694641,1.0
2,Stacy Keibler,Tony Dovolani,2,29.0,3,0,1,9.0,0,8,3,3rd Place,133,26,0,1.0,4.0,0.0,1.6970653964277047,1,20.46742304883596,1.0
2,Stacy Keibler,Tony Dovolani,3,27.0,3,0,1,9.0,0,8,3,3rd Place,133,26,0,1.0,1.0,0.0,1.003478271371624,1,20.1476195636979,1.0
2,Stacy Keibler,Tony Dovolani,4,26.0,3,0,1,9.0,0,8,3,3rd Place,133,26,0,0.9285714285714286,1.5,0.0,0.5463017443271823,1,19.736443654234677,1.0
2,Stacy Keibler,Tony Dovolani,5,30.0,3,0,1,9.0,0,8,3,3rd Place,133,26,0,1.0,2.5,0.0,1.8089702985002352,1,19.188209108283715,1.0
2,Stacy Keibler,Tony Dovolani,6,30.0,3,0,1,9.0,0,8,3,3rd Place,133,26,0,1.0,1.0,0.0,1.0838804122076746,1,18.420680743952367,1.0
2,Stacy Keibler,Tony Dovolani,7,27.5,3,1,1,9.0,0,8,3,3rd Place,133,26,0,1.0,1.5,0.0,0.6859943405700353,1,17.269388197455342,1.0
2,Stacy Keibler,Tony Dovolani,8,28.6665,3,1,1,9.0,0,8,3,3rd Place,133,26,0,0.9885068172883951,1.5,1.0,0.5391717658166554,1,15.350567286626971,1.0
2,Tatum O'Neal,Nick Kosovich,1,23.0,3,0,1,2.0,0,8,9,Eliminated Week 2,134,42,1,0.9583333333333334,0.0,0.0,0.8904382398008727,1,-2.3025850929940463,1e-10
2,Tatum O'Neal,Nick Kosovich,2,17.0,3,0,1,2.0,1,8,9,Eliminated Week 2,134,42,1,0.5862068965517241,2.5,1.0,-1.3075749775754442,1,-2.5584278811044956,1e-10
2,Tia Carrere,Maksim Chmerkoskiy,1,20.0,3,0,1,5.0,0,8,6,Eliminated Week 5,135,39,1,0.8333333333333334,0.0,1.0,0.1272054628286961,1,-2.3025850929940463,1e-10
2,Tia Carrere,Maksim Chmerkoskiy,2,22.0,3,0,1,5.0,0,8,6,Eliminated Week 5,135,39,1,0.7586206896551724,6.0,1.0,-0.05564148840746552,1,-2.5584278811044956,1e-10
2,Tia Carrere,Maksim Chmerkoskiy,3,26.0,3,0,1,5.0,0,8,6,Eliminated Week 5,135,39,1,0.9629629629629629,5.5,0.0,0.7673657369312419,1,-2.8782313662425554,1e-10
2,Tia Carrere,Maksim Chmerkoskiy,4,25.0,3,0,1,5.0,0,8,6,Eliminated Week 5,135,39,1,0.8928571428571429,3.0,1.0,0.3869637355650874,1,-3.28940727570578,1e-10
2,Tia Carrere,Maksim Chmerkoskiy,5,22.0,3,0,1,5.0,1,8,6,Eliminated Week 5,135,39,1,0.7333333333333333,4.0,1.0,-1.1851874369484305,1,-3.837641821656742,1e-10
20,Charlotte McKinney,Keo Motsepe,1,22.0,4,0,1,3.0,0,10,11,Eliminated Week 3,136,21,0,0.6875,0.0,1.0,-1.466438705802635,1,-1.9188209108283725,1e-10
20,Charlotte McKinney,Keo Motsepe,2,26.0,4,0,1,3.0,0,10,11,Eliminated Week 3,136,21,0,0.7647058823529411,11.5,1.0,-0.863473995110035,1,-1.9188209108283725,1e-10
20,Charlotte McKinney,Keo Motsepe,3,22.0,4,0,1,3.0,1,10,11,Eliminated Week 3,136,21,0,0.6470588235294118,11.0,1.0,-1.4677443593056332,1,-2.0932591754491336,1e-10
20,Chris Soules,Witney Carson,1,26.0,4,0,1,8.0,0,10,5,Eliminated Week 8,137,33,0,0.8125,0.0,1.0,-0.16293763397807054,1,-1.9188209108283725,1e-10
20,Chris Soules,Witney Carson,2,21.0,4,0,1,8.0,0,10,5,Eliminated Week 8,137,33,0,0.6176470588235294,6.0,1.0,-2.34371512958438,1,-1.9188209108283725,1e-10
