area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year,emp_2024,emp_2034,pct_change,annual_openings,labor_force_exits,occupational_transfers,total_separations,g_baseline
36,New York,2,27-3043,Writers and Authors,5980.0,,,,,,,,,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
37,North Carolina,2,27-3043,Writers and Authors,2170.0,69370.0,33.35,63720.0,30.64,35580.0,49920.0,78250.0,101160.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
38,North Dakota,2,27-3043,Writers and Authors,70.0,53680.0,25.81,51970.0,24.99,33280.0,45190.0,63390.0,73800.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
39,Ohio,2,27-3043,Writers and Authors,960.0,69310.0,33.32,67580.0,32.49,37970.0,48960.0,84810.0,98270.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
40,Oklahoma,2,27-3043,Writers and Authors,,59200.0,28.46,52720.0,25.35,36160.0,47940.0,66920.0,80470.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41,Oregon,2,27-3043,Writers and Authors,850.0,82340.0,39.59,77830.0,37.42,47340.0,60260.0,92100.0,128490.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
42,Pennsylvania,2,27-3043,Writers and Authors,1360.0,73600.0,35.39,58170.0,27.97,21030.0,45640.0,85490.0,134780.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
44,Rhode Island,2,27-3043,Writers and Authors,200.0,69640.0,33.48,59550.0,28.63,37400.0,39180.0,77630.0,102260.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
45,South Carolina,2,27-3043,Writers and Authors,470.0,59950.0,28.82,51850.0,24.93,35360.0,42820.0,75690.0,93720.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
46,South Dakota,2,27-3043,Writers and Authors,40.0,59430.0,28.57,58740.0,28.24,39640.0,46490.0,64880.0,100440.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
47,Tennessee,2,27-3043,Writers and Authors,1220.0,61120.0,29.39,58620.0,28.18,41020.0,46940.0,67580.0,91070.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
48,Texas,2,27-3043,Writers and Authors,2100.0,82840.0,39.83,71650.0,34.45,43460.0,51460.0,91730.0,133420.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
49,Utah,2,27-3043,Writers and Authors,630.0,63720.0,30.63,61020.0,29.34,33480.0,43160.0,75690.0,89830.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
50,Vermont,2,27-3043,Writers and Authors,60.0,83240.0,40.02,86040.0,41.37,55450.0,65580.0,93560.0,100440.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
51,Virginia,2,27-3043,Writers and Authors,1630.0,87920.0,42.27,80990.0,38.94,48000.0,61780.0,103800.0,133930.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
53,Washington,2,27-3043,Writers and Authors,900.0,91770.0,44.12,86170.0,41.43,51050.0,67300.0,108330.0,129990.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
54,West Virginia,2,27-3043,Writers and Authors,100.0,63160.0,30.37,66970.0,32.2,22200.0,30290.0,77710.0,98550.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
55,Wisconsin,2,27-3043,Writers and Authors,620.0,67870.0,32.63,62450.0,30.02,46860.0,53040.0,78070.0,92240.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
8,Colorado,2,27-3043,Writers and Authors,1540.0,,,,,,,,,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
10420,"Akron, OH",4,27-3041,Editors,100.0,67770.0,32.58,59110.0,28.42,44000.0,50930.0,84880.0,103580.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
10580,"Albany-Schenectady-Troy, NY",4,27-3041,Editors,240.0,81120.0,39.0,72300.0,34.76,48250.0,61560.0,95440.0,132900.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
10740,"Albuquerque, NM",4,27-3041,Editors,140.0,84130.0,40.45,61480.0,29.56,39140.0,45300.0,125320.0,172460.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
10900,"Allentown-Bethlehem-Easton, PA-NJ",4,27-3041,Editors,130.0,79700.0,38.32,73250.0,35.22,38630.0,46080.0,96730.0,122630.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
11200,"Amherst Town-Northampton, MA",4,27-3041,Editors,90.0,76610.0,36.83,73800.0,35.48,47380.0,57390.0,85810.0,124020.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
11460,"Ann Arbor, MI",4,27-3041,Editors,190.0,69100.0,33.22,61100.0,29.37,33960.0,50230.0,77540.0,106330.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
11700,"Asheville, NC",4,27-3041,Editors,110.0,69070.0,33.21,61760.0,29.69,36400.0,48410.0,79060.0,94290.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
12060,"Atlanta-Sandy Springs-Roswell, GA",4,27-3041,Editors,1410.0,78300.0,37.64,74520.0,35.83,45840.0,51470.0,90910.0,127420.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
12100,"Atlantic City-Hammonton, NJ",4,27-3041,Editors,30.0,69340.0,33.34,63220.0,30.39,37440.0,52900.0,74990.0,101880.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
12260,"Augusta-Richmond County, GA-SC",4,27-3041,Editors,40.0,66450.0,31.95,60540.0,29.11,28510.0,46250.0,83080.0,113260.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
12420,"Austin-Round Rock-San Marcos, TX",4,27-3041,Editors,760.0,69020.0,33.18,58640.0,28.19,38470.0,43420.0,82290.0,109950.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
12540,"Bakersfield-Delano, CA",4,27-3041,Editors,60.0,69830.0,33.57,59710.0,28.71,37190.0,46560.0,82290.0,109500.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
12580,"Baltimore-Columbia-Towson, MD",4,27-3041,Editors,690.0,82270.0,39.55,77790.0,37.4,46080.0,56830.0,94890.0,132520.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
12700,"Barnstable Town, MA",4,27-3041,Editors,50.0,68660.0,33.01,72580.0,34.9,40810.0,49970.0,77440.0,93110.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
12940,"Baton Rouge, LA",4,27-3041,Editors,120.0,52400.0,25.19,49020.0,23.57,36870.0,44860.0,62690.0,75180.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
13380,"Bellingham, WA",4,27-3041,Editors,50.0,69430.0,33.38,59290.0,28.51,50890.0,51370.0,79990.0,101470.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
13460,"Bend, OR",4,27-3041,Editors,40.0,65010.0,31.26,61160.0,29.4,39700.0,46340.0,73520.0,101440.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
13740,"Billings, MT",4,27-3041,Editors,30.0,46950.0,22.57,45330.0,21.79,34240.0,36960.0,52640.0,63850.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
13780,"Binghamton, NY",4,27-3041,Editors,40.0,76010.0,36.54,78900.0,37.93,47020.0,49030.0,93510.0,117820.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
13820,"Birmingham, AL",4,27-3041,Editors,,60590.0,29.13,55660.0,26.76,30320.0,40810.0,75730.0,91470.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
13900,"Bismarck, ND",4,27-3041,Editors,30.0,55940.0,26.89,54080.0,26.0,28960.0,37930.0,65570.0,99810.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
14260,"Boise City, ID",4,27-3041,Editors,160.0,56120.0,26.98,51970.0,24.99,36170.0,40240.0,64690.0,91930.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
14460,"Boston-Cambridge-Newton, MA-NH",4,27-3041,Editors,2560.0,90540.0,43.53,79370.0,38.16,49830.0,59690.0,103820.0,144210.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
14580,"Bozeman, MT",4,27-3041,Editors,40.0,51540.0,24.78,46410.0,22.31,37490.0,40610.0,61230.0,74990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
14740,"Bremerton-Silverdale-Port Orchard, WA",4,27-3041,Editors,30.0,83620.0,40.2,65460.0,31.47,50000.0,57870.0,90470.0,134950.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
14860,"Bridgeport-Stamford-Danbury, CT",4,27-3041,Editors,480.0,95070.0,45.71,84930.0,40.83,38410.0,61630.0,123530.0,163000.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
15380,"Buffalo-Cheektowaga, NY",4,27-3041,Editors,200.0,73090.0,35.14,63620.0,30.59,31200.0,47180.0,87110.0,120130.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
15540,"Burlington-South Burlington, VT",4,27-3041,Editors,80.0,82630.0,39.73,69990.0,33.65,49290.0,61870.0,98680.0,136580.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
15980,"Cape Coral-Fort Myers, FL",4,27-3041,Editors,130.0,69450.0,33.39,61860.0,29.74,37280.0,48780.0,77080.0,103840.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
16300,"Cedar Rapids, IA",4,27-3041,Editors,110.0,68990.0,33.17,61390.0,29.51,44090.0,52790.0,82110.0,95150.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
16580,"Champaign-Urbana, IL",4,27-3041,Editors,80.0,65670.0,31.57,63220.0,30.39,38420.0,48350.0,74680.0,95110.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
16620,"Charleston, WV",4,27-3041,Editors,40.0,,,,,,,,,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
16700,"Charleston-North Charleston, SC",4,27-3041,Editors,130.0,69180.0,33.26,61210.0,29.43,29320.0,46870.0,83880.0,119990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
16740,"Charlotte-Concord-Gastonia, NC-SC",4,27-3041,Editors,490.0,74760.0,35.94,64990.0,31.25,39540.0,52350.0,87210.0,101820.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
16820,"Charlottesville, VA",4,27-3041,Editors,190.0,75970.0,36.52,76230.0,36.65,43250.0,59240.0,91240.0,110490.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
16860,"Chattanooga, TN-GA",4,27-3041,Editors,60.0,62240.0,29.92,48830.0,23.48,36070.0,36910.0,75890.0,111630.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
16980,"Chicago-Naperville-Elgin, IL-IN",4,27-3041,Editors,2820.0,77150.0,37.09,71600.0,34.43,40820.0,54800.0,86580.0,119310.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
17140,"Cincinnati, OH-KY-IN",4,27-3041,Editors,330.0,69630.0,33.48,59840.0,28.77,38730.0,48630.0,82460.0,106500.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
17410,"Cleveland, OH",4,27-3041,Editors,500.0,71930.0,34.58,61730.0,29.68,46450.0,49380.0,84870.0,104520.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
17780,"College Station-Bryan, TX",4,27-3041,Editors,50.0,65440.0,31.46,63290.0,30.43,37100.0,47350.0,78200.0,110390.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
17860,"Columbia, MO",4,27-3041,Editors,60.0,62940.0,30.26,58740.0,28.24,44040.0,48920.0,74990.0,94990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
17900,"Columbia, SC",4,27-3041,Editors,60.0,73130.0,35.16,59990.0,28.84,38650.0,48450.0,87480.0,146750.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
18140,"Columbus, OH",4,27-3041,Editors,370.0,78230.0,37.61,68770.0,33.06,46730.0,54990.0,94780.0,110980.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
18580,"Corpus Christi, TX",4,27-3041,Editors,40.0,57400.0,27.6,48350.0,23.24,33680.0,45640.0,64850.0,78220.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
19340,"Davenport-Moline-Rock Island, IA-IL",4,27-3041,Editors,50.0,62720.0,30.15,58670.0,28.21,38370.0,48690.0,74430.0,92630.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
19430,"Dayton-Kettering-Beavercreek, OH",4,27-3041,Editors,80.0,71730.0,34.48,60290.0,28.98,38100.0,49440.0,83760.0,101130.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
19660,"Deltona-Daytona Beach-Ormond Beach, FL",4,27-3041,Editors,60.0,71570.0,34.41,62450.0,30.02,31200.0,48040.0,83290.0,114050.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
19780,"Des Moines-West Des Moines, IA",4,27-3041,Editors,190.0,73490.0,35.33,63890.0,30.72,43290.0,53600.0,89190.0,107910.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
19820,"Detroit-Warren-Dearborn, MI",4,27-3041,Editors,690.0,73020.0,35.11,66790.0,32.11,36070.0,49890.0,80360.0,107670.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
20220,"Dubuque, IA",4,27-3041,Editors,50.0,64860.0,31.18,58540.0,28.14,44340.0,52680.0,73640.0,90630.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
20260,"Duluth, MN-WI",4,27-3041,Editors,40.0,55600.0,26.73,45510.0,21.88,31200.0,38630.0,62020.0,83500.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
20500,"Durham-Chapel Hill, NC",4,27-3041,Editors,260.0,82750.0,39.78,80820.0,38.86,49250.0,60330.0,92240.0,104560.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
20740,"Eau Claire, WI",4,27-3041,Editors,30.0,61350.0,29.5,55690.0,26.78,34940.0,43990.0,74660.0,94010.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
21500,"Erie, PA",4,27-3041,Editors,40.0,64380.0,30.95,62340.0,29.97,33930.0,36400.0,81970.0,103690.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
21660,"Eugene-Springfield, OR",4,27-3041,Editors,80.0,64130.0,30.83,61950.0,29.78,37780.0,46160.0,78020.0,94700.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
21780,"Evansville, IN",4,27-3041,Editors,40.0,63760.0,30.66,58410.0,28.08,29190.0,41600.0,70300.0,97950.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
22020,"Fargo, ND-MN",4,27-3041,Editors,80.0,60570.0,29.12,57570.0,27.68,28660.0,44490.0,66590.0,98960.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
22220,"Fayetteville-Springdale-Rogers, AR",4,27-3041,Editors,70.0,50270.0,24.17,45200.0,21.73,23010.0,35900.0,66050.0,84350.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
23060,"Fort Wayne, IN",4,27-3041,Editors,70.0,60670.0,29.17,52420.0,25.2,41580.0,43640.0,67830.0,85400.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
23420,"Fresno, CA",4,27-3041,Editors,110.0,69360.0,33.34,62940.0,30.26,37620.0,46950.0,78420.0,107780.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
23540,"Gainesville, FL",4,27-3041,Editors,70.0,74300.0,35.72,60540.0,29.11,37050.0,47440.0,78890.0,132820.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
24020,"Glens Falls, NY",4,27-3041,Editors,70.0,87680.0,42.15,74860.0,35.99,48330.0,58260.0,101310.0,140730.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
24340,"Grand Rapids-Wyoming-Kentwood, MI",4,27-3041,Editors,180.0,67510.0,32.46,62480.0,30.04,37780.0,48430.0,80470.0,102190.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
24580,"Green Bay, WI",4,27-3041,Editors,50.0,64720.0,31.11,58810.0,28.27,39770.0,46560.0,78520.0,82990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
24660,"Greensboro-High Point, NC",4,27-3041,Editors,140.0,68670.0,33.01,58690.0,28.21,37650.0,45630.0,77660.0,94870.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
24860,"Greenville-Anderson-Greer, SC",4,27-3041,Editors,140.0,68710.0,33.03,58210.0,27.98,40660.0,49360.0,84600.0,103140.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
25180,"Hagerstown-Martinsburg, MD-WV",4,27-3041,Editors,60.0,67030.0,32.22,57960.0,27.87,37580.0,44990.0,88830.0,110880.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
25420,"Harrisburg-Carlisle, PA",4,27-3041,Editors,160.0,65150.0,31.32,50950.0,24.49,38440.0,45950.0,76580.0,106000.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
25500,"Harrisonburg, VA",4,27-3041,Editors,40.0,66860.0,32.14,53670.0,25.8,38090.0,43290.0,75200.0,106080.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
25540,"Hartford-West Hartford-East Hartford, CT",4,27-3041,Editors,240.0,81490.0,39.18,72330.0,34.77,36580.0,45130.0,104320.0,139510.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
26580,"Huntington-Ashland, WV-KY-OH",4,27-3041,Editors,40.0,61430.0,29.54,54900.0,26.4,29100.0,36100.0,78880.0,98450.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
26620,"Huntsville, AL",4,27-3041,Editors,40.0,68030.0,32.71,47370.0,22.77,19760.0,38600.0,101390.0,125100.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
26900,"Indianapolis-Carmel-Greenwood, IN",4,27-3041,Editors,390.0,64500.0,31.01,62240.0,29.93,30920.0,44340.0,75390.0,104390.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
26980,"Iowa City, IA",4,27-3041,Editors,30.0,72710.0,34.96,64240.0,30.89,38020.0,56270.0,91620.0,116040.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
27140,"Jackson, MS",4,27-3041,Editors,70.0,50840.0,24.44,47470.0,22.82,18630.0,34150.0,73920.0,79930.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
27260,"Jacksonville, FL",4,27-3041,Editors,450.0,72910.0,35.05,60000.0,28.84,37420.0,49640.0,86130.0,100880.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
28140,"Kansas City, MO-KS",4,27-3041,Editors,410.0,67060.0,32.24,59440.0,28.58,44650.0,49230.0,80350.0,97920.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
28420,"Kennewick-Richland, WA",4,27-3041,Editors,30.0,83140.0,39.97,86310.0,41.5,54270.0,61470.0,90290.0,124890.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
28660,"Killeen-Temple, TX",4,27-3041,Editors,40.0,62220.0,29.91,46130.0,22.18,30730.0,38890.0,77140.0,135570.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
28740,"Kingston, NY",4,27-3041,Editors,30.0,63710.0,30.63,59280.0,28.5,33280.0,42010.0,66720.0,115510.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",4,27-3041,Editors,100.0,80690.0,38.79,66880.0,32.15,34230.0,50620.0,99310.0,128070.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
28940,"Knoxville, TN",4,27-3041,Editors,100.0,56630.0,27.23,50950.0,24.49,34020.0,39140.0,71030.0,83870.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
29200,"Lafayette-West Lafayette, IN",4,27-3041,Editors,50.0,59050.0,28.39,48010.0,23.08,29730.0,38570.0,63940.0,100740.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
29540,"Lancaster, PA",4,27-3041,Editors,120.0,62550.0,30.07,51580.0,24.8,38930.0,47450.0,74580.0,99380.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
29620,"Lansing-East Lansing, MI",4,27-3041,Editors,100.0,67620.0,32.51,62500.0,30.05,37870.0,51290.0,78050.0,95920.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
29820,"Las Vegas-Henderson-North Las Vegas, NV",4,27-3041,Editors,230.0,69120.0,33.23,62910.0,30.25,38770.0,48250.0,83160.0,98730.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
29940,"Lawrence, KS",4,27-3041,Editors,30.0,65730.0,31.6,64480.0,31.0,46210.0,52050.0,64480.0,82630.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
30460,"Lexington-Fayette, KY",4,27-3041,Editors,90.0,62690.0,30.14,56620.0,27.22,31100.0,39320.0,77850.0,98050.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
30700,"Lincoln, NE",4,27-3041,Editors,80.0,52780.0,25.38,47670.0,22.92,24960.0,35420.0,64100.0,83150.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
30780,"Little Rock-North Little Rock-Conway, AR",4,27-3041,Editors,130.0,51280.0,24.65,47420.0,22.8,27910.0,36830.0,60030.0,74990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
31080,"Los Angeles-Long Beach-Anaheim, CA",4,27-3041,Editors,8690.0,111800.0,53.75,90570.0,43.55,50610.0,67580.0,134390.0,168540.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
31140,"Louisville/Jefferson County, KY-IN",4,27-3041,Editors,150.0,68580.0,32.97,60470.0,29.07,30300.0,37960.0,85200.0,105930.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
31180,"Lubbock, TX",4,27-3041,Editors,40.0,50730.0,24.39,50140.0,24.11,34510.0,42120.0,57340.0,70390.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
31540,"Madison, WI",4,27-3041,Editors,340.0,68480.0,32.93,64580.0,31.05,42460.0,52230.0,81060.0,100800.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
31700,"Manchester-Nashua, NH",4,27-3041,Editors,90.0,77630.0,37.32,77160.0,37.1,44990.0,53450.0,93840.0,121030.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
32820,"Memphis, TN-MS-AR",4,27-3041,Editors,100.0,62360.0,29.98,53920.0,25.92,37030.0,39810.0,75450.0,92660.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,27-3041,Editors,1120.0,83570.0,40.18,72800.0,35.0,37050.0,49070.0,98940.0,158160.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
33340,"Milwaukee-Waukesha, WI",4,27-3041,Editors,290.0,64940.0,31.22,60280.0,28.98,38550.0,47210.0,79070.0,95950.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",4,27-3041,Editors,1390.0,64650.0,31.08,56160.0,27.0,45830.0,47520.0,76970.0,97890.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
33540,"Missoula, MT",4,27-3041,Editors,40.0,49380.0,23.74,45770.0,22.0,33430.0,39890.0,56120.0,65990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
33860,"Montgomery, AL",4,27-3041,Editors,80.0,53450.0,25.7,39140.0,18.82,18660.0,36440.0,75000.0,85370.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
34060,"Morgantown, WV",4,27-3041,Editors,30.0,63810.0,30.68,52780.0,25.38,38030.0,48730.0,80890.0,100970.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",4,27-3041,Editors,30.0,60060.0,28.88,53240.0,25.6,23710.0,37780.0,80840.0,105280.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
34940,"Naples-Marco Island, FL",4,27-3041,Editors,70.0,73870.0,35.52,62870.0,30.23,34610.0,42920.0,81110.0,135490.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",4,27-3041,Editors,450.0,67040.0,32.23,56750.0,27.29,38720.0,46320.0,82490.0,99120.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
35300,"New Haven, CT",4,27-3041,Editors,140.0,82780.0,39.8,85380.0,41.05,36320.0,56470.0,103540.0,130900.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
