occ_code,writing_intensity,social_perceptiveness,physical_manual,creativity_originality,tool_technology,substitution_score,defense_score,net_risk,net_risk_calibrated,net_risk_uncalibrated,net_risk_source,aioe,occ_title
19-3022,0.937984496124031,0.5439276485788114,0.0516795865633074,0.8023255813953488,0.958656330749354,0.9483204134366924,0.4659776055124892,0.907640433243161,0.907640433243161,0.4823428079242033,calibrated,1.42653,Survey Researchers
19-3032,0.877906976744186,0.6498708010335917,0.0051679586563307,0.9366925064599484,0.9496124031007752,0.9137596899224808,0.5305770887166236,0.959548881426052,0.959548881426052,0.3831826012058571,calibrated,1.402475,Industrial-Organizational Psychologists
19-3039,0.9883720930232558,0.9366925064599484,0.2112403100775193,0.665374677002584,0.7235142118863049,0.8559431524547804,0.6044358311800173,0.4912874970921547,0.4912874970921547,0.251507321274763,calibrated,1.389854,"Psychologists, All Other"
19-3041,0.8397932816537468,0.6589147286821705,0.0090439276485788,0.8462532299741602,0.7667958656330749,0.8032945736434108,0.5047372954349698,0.8629948985611716,0.8629948985611716,0.298557278208441,calibrated,1.411125,Sociologists
19-3051,0.686046511627907,0.8391472868217055,0.0193798449612403,0.8959948320413437,0.6698966408268734,0.6779715762273901,0.5848406546080965,0.7739718069904958,0.7739718069904958,0.0931309216192936,calibrated,1.227516,Urban and Regional Planners
19-3091,0.9715762273901808,0.6072351421188631,0.2448320413436692,0.8914728682170543,0.6266149870801033,0.7990956072351421,0.5811800172265289,0.4394867813659165,0.4394867813659165,0.2179155900086131,calibrated,0.6965665,Anthropologists and Archeologists
19-3092,0.8036175710594315,0.5083979328165374,0.1369509043927648,0.7816537467700259,0.8662790697674418,0.8349483204134367,0.4756675279931093,0.7365317222524376,0.7365317222524376,0.3592807924203273,calibrated,1.436298,Geographers
19-3093,0.9031007751937984,0.5155038759689923,0.1220930232558139,0.563953488372093,0.5749354005167958,0.7390180878552971,0.400516795865633,0.6160382718800541,0.6160382718800541,0.338501291989664,calibrated,1.098921,Historians
19-3094,0.7364341085271318,0.5264857881136951,0.0174418604651162,0.8055555555555556,0.5807493540051679,0.6585917312661498,0.4498277347114556,0.7781661783083045,0.7781661783083045,0.2087639965546941,calibrated,1.418863,Political Scientists
19-3099,0.7887596899224806,0.6731266149870802,0.0581395348837209,0.9580103359173128,0.8843669250645995,0.83656330749354,0.5630921619293713,0.8429256278822537,0.8429256278822537,0.2734711455641687,calibrated,1.328048,"Social Scientists and Related Workers, All Other"
19-4021,0.6065891472868217,0.150516795865633,0.5193798449612403,0.5303617571059431,0.7952196382428941,0.7009043927648579,0.4000861326442722,0.1652218955642971,0.1652218955642971,0.3008182601205857,calibrated,0.3012355,Biological Technicians
19-4031,0.8178294573643411,0.1124031007751938,0.6518087855297158,0.4521963824289405,0.7338501291989664,0.7758397932816538,0.4054694229112833,-0.0628567101527816,-0.0628567101527816,0.3703703703703704,calibrated,0.0628057,Chemical Technicians
19-4051,0.6705426356589147,0.2002583979328165,0.5878552971576227,0.4198966408268734,0.5943152454780362,0.6324289405684754,0.4026701119724375,-0.0452903772445072,-0.0452903772445072,0.2297588285960378,calibrated,0.1696743,Nuclear Technicians
19-4061,0.7848837209302325,0.3042635658914728,0.0762273901808785,0.5697674418604651,0.9431524547803618,0.8640180878552972,0.3167527993109388,0.8966457274175829,0.8966457274175829,0.5472652885443584,calibrated,1.204652,Social Science Research Assistants
19-4092,0.928940568475452,0.7622739018087855,0.5310077519379846,0.3927648578811369,0.4612403100775193,0.6950904392764856,0.562015503875969,-0.1033736287168333,-0.1033736287168333,0.1330749354005166,calibrated,0.2400518,Forensic Science Technicians
19-4099,0.5742894056847545,0.0781653746770025,0.4224806201550387,0.5768733850129198,0.8824289405684754,0.728359173126615,0.3591731266149869,0.3671241916654729,0.3671241916654729,0.369186046511628,calibrated,0.4501044,"Life, Physical, and Social Science Technicians, All Other"
21-1011,0.9502583979328164,0.9496124031007752,0.2816537467700258,0.8055555555555556,0.8268733850129198,0.8885658914728681,0.6789405684754523,0.4316932243966997,0.4316932243966997,0.2096253229974158,calibrated,1.030841,
21-1012,0.8630490956072352,0.9476744186046512,0.0303617571059431,0.789405684754522,0.6195090439276486,0.7412790697674418,0.5891472868217055,0.7169411632572403,0.7169411632572403,0.1521317829457363,calibrated,0.9739287,"Educational, Guidance, and Career Counselors and Advisors"
21-1013,0.9677002583979328,0.9612403100775194,0.0465116279069767,0.8552971576227391,0.4444444444444444,0.7060723514211886,0.6210163652024118,0.6046601199616705,0.6046601199616705,0.0850559862187768,calibrated,1.367434,Marriage and Family Therapists
21-1014,0.9948320413436692,0.9987080103359172,0.1111111111111111,0.9263565891472868,0.5025839793281653,0.7487080103359173,0.6787252368647717,0.5283994735236793,0.5283994735236793,0.0699827734711455,calibrated,1.34239,
21-1015,0.8688630490956072,0.9224806201550388,0.1705426356589147,0.6944444444444444,0.5645994832041343,0.7167312661498708,0.5958225667527993,0.4782528596333171,0.4782528596333171,0.1209086993970715,calibrated,0.5025014,Rehabilitation Counselors
21-1021,0.9819121447028424,0.996124031007752,0.2002583979328165,0.7655038759689923,0.6065891472868217,0.794250645994832,0.6539621016365202,0.4425443938585804,0.4425443938585804,0.1402885443583117,calibrated,0.7761707,"Child, Family, and School Social Workers"
21-1022,0.8475452196382429,0.9909560723514212,0.1873385012919896,0.7629198966408268,0.5452196382428941,0.6963824289405685,0.6470714900947458,0.4331660199876582,0.4331660199876582,0.0493109388458226,calibrated,0.9339648,Healthcare Social Workers
21-1023,0.8979328165374677,0.9444444444444444,0.1563307493540051,0.9457364341085271,0.6815245478036176,0.7897286821705427,0.6821705426356589,0.5540686966911418,0.5540686966911418,0.1075581395348838,calibrated,1.119216,Mental Health and Substance Abuse Social Workers
21-1091,0.9127906976744186,0.9883720930232558,0.330749354005168,0.853359173126615,0.6195090439276486,0.7661498708010336,0.7241602067183462,0.2493865496647554,0.2493865496647554,0.0419896640826873,calibrated,0.691658,Health Education Specialists
21-1092,0.8688630490956072,0.8669250645994832,0.3281653746770026,0.4754521963824289,0.6156330749354005,0.7422480620155039,0.5568475452196383,0.2688518892400693,0.2688518892400693,0.1854005167958655,calibrated,0.5272448,Probation Officers and Correctional Treatment Specialists
21-1093,0.9315245478036176,0.907622739018088,0.2474160206718346,0.7054263565891473,0.6350129198966409,0.7832687338501292,0.62015503875969,0.3966125248168164,0.3966125248168164,0.1631136950904391,calibrated,0.4652255,Social and Human Service Assistants
21-1094,0.9612403100775194,1.0,0.4677002583979328,0.6963824289405685,0.6498708010335917,0.8055555555555556,0.7213608957795005,0.0520445027467761,0.0520445027467761,0.0841946597760551,calibrated,0.0371229,Community Health Workers
21-2011,0.5277777777777778,0.875968992248062,0.0878552971576227,0.9405684754521964,0.3410852713178294,0.4344315245478036,0.6347975882859603,0.5028297424952096,0.5028297424952096,-0.2003660637381567,calibrated,1.282559,Clergy
21-2021,0.6782945736434108,0.9806201550387597,0.1718346253229974,0.8837209302325582,0.7067183462532299,0.6925064599483204,0.6787252368647717,0.537365076047529,0.537365076047529,0.0137812230835486,calibrated,1.210922,"Directors, Religious Activities and Education"
23-1011,0.9534883720930232,0.8191214470284238,0.0801033591731266,0.9328165374677002,0.5109819121447028,0.732235142118863,0.6106804478897502,0.6058741934963787,0.6058741934963787,0.1215546942291128,calibrated,1.328783,Lawyers
23-1012,0.5219638242894057,0.146640826873385,0.0322997416020671,0.5038759689922481,0.5348837209302325,0.5284237726098191,0.2276055124892334,0.7873037566536232,0.7873037566536232,0.3008182601205856,calibrated,1.462973,Judicial Law Clerks
23-1021,0.9334625322997416,0.6563307493540051,0.1059431524547803,0.4689922480620155,0.4186046511627907,0.6760335917312662,0.4104220499569336,0.5443373035659869,0.5443373035659869,0.2656115417743326,calibrated,1.374714,"Administrative Law Judges, Adjudicators, and Hearing Officers"
23-1022,0.7512919896640827,0.3281653746770026,0.0387596899224806,0.6731266149870802,0.3210594315245478,0.5361757105943152,0.3466838931955211,0.646938428135765,0.646938428135765,0.1894918173987941,calibrated,1.431593,"Arbitrators, Mediators, and Conciliators"
23-1023,0.9412144702842378,0.7351421188630491,0.0116279069767441,0.5264857881136951,0.3901808785529715,0.6656976744186046,0.4244186046511628,0.6641427776859504,0.6641427776859504,0.2412790697674418,calibrated,1.496494,"Judges, Magistrate Judges, and Magistrates"
23-2011,0.979328165374677,0.5813953488372093,0.1298449612403101,0.3165374677002584,0.770671834625323,0.875,0.3425925925925926,0.6903019352154595,0.6903019352154595,0.5324074074074074,calibrated,1.292055,Paralegals and Legal Assistants
23-2093,0.7532299741602068,0.25,0.1589147286821705,0.1124031007751938,0.4418604651162791,0.5975452196382429,0.1737726098191214,0.5324459656339584,0.5324459656339584,0.4237726098191214,calibrated,1.279954,"Title Examiners, Abstractors, and Searchers"
25-1011,0.582687338501292,0.6059431524547804,0.0788113695090439,0.7093023255813954,0.727390180878553,0.6550387596899225,0.4646856158484065,0.7440896886304053,0.7440896886304053,0.1903531438415159,calibrated,1.349314,"Business Teachers, Postsecondary"
25-1021,0.7344961240310077,0.5400516795865633,0.165374677002584,0.8217054263565892,0.9677002583979328,0.8510981912144703,0.5090439276485789,0.7378514342810072,0.7378514342810072,0.3420542635658914,calibrated,1.277778,"Computer Science Teachers, Postsecondary"
25-1022,0.6666666666666666,0.4412144702842377,0.0620155038759689,0.7202842377260982,0.6472868217054264,0.6569767441860466,0.4078380706287682,0.7543613640024643,0.7543613640024643,0.2491386735572783,calibrated,1.338676,"Mathematical Science Teachers, Postsecondary"
25-1031,0.7848837209302325,0.7532299741602068,0.1757105943152454,0.9121447028423773,0.8624031007751938,0.8236434108527131,0.6136950904392765,0.6400095243447124,0.6400095243447124,0.2099483204134365,calibrated,1.222022,"Architecture Teachers, Postsecondary"
25-1032,0.6589147286821705,0.3456072351421189,0.148578811369509,0.9037467700258398,0.8333333333333334,0.7461240310077519,0.4659776055124893,0.7258708929902371,0.7258708929902371,0.2801464254952626,calibrated,1.351133,"Engineering Teachers, Postsecondary"
25-1041,0.9108527131782944,0.7997416020671835,0.355297157622739,0.8165374677002584,0.6472868217054264,0.7790697674418604,0.657192075796727,0.2522277247032087,0.2522277247032087,0.1218776916451334,calibrated,0.7546685,"Agricultural Sciences Teachers, Postsecondary"
25-1042,0.875968992248062,0.458656330749354,0.1950904392764857,0.8746770025839793,0.6750645994832042,0.775516795865633,0.5094745908699396,0.5608825421335263,0.5608825421335263,0.2660422049956934,calibrated,1.227677,"Biological Science Teachers, Postsecondary"
25-1043,0.9082687338501292,0.5910852713178295,0.2364341085271318,0.8410852713178295,0.8624031007751938,0.8853359173126615,0.5562015503875969,0.5698841522717661,0.5698841522717661,0.3291343669250646,calibrated,1.260278,"Forestry and Conservation Science Teachers, Postsecondary"
25-1051,0.7596899224806202,0.560077519379845,0.169250645994832,0.7370801033591732,0.8294573643410853,0.7945736434108528,0.4888027562446167,0.661498382834675,0.661498382834675,0.305770887166236,calibrated,1.306156,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
25-1052,0.8133074935400517,0.4315245478036176,0.1860465116279069,0.7299741602067183,0.8527131782945736,0.8330103359173127,0.4491817398794143,0.6654453369833941,0.6654453369833941,0.3838285960378984,calibrated,1.333947,"Chemistry Teachers, Postsecondary"
25-1053,0.6976744186046512,0.5174418604651163,0.1679586563307493,0.7609819121447028,0.5290697674418605,0.6133720930232558,0.4821274763135228,0.5228561425759597,0.5228561425759597,0.1312446167097329,calibrated,1.347519,"Environmental Science Teachers, Postsecondary"
25-1054,0.770671834625323,0.5678294573643411,0.3171834625322997,0.8217054263565892,0.8417312661498708,0.8062015503875969,0.5689061154177434,0.4389953705676496,0.4389953705676496,0.2372954349698535,calibrated,1.044191,"Physics Teachers, Postsecondary"
25-1061,0.9987080103359172,0.7803617571059431,0.2157622739018088,0.921188630490956,0.689922480620155,0.844315245478036,0.6391042204995693,0.490308887449543,0.490308887449543,0.2052110249784667,calibrated,1.321694,"Anthropology and Archeology Teachers, Postsecondary"
25-1062,0.8501291989664083,0.6524547803617571,0.0335917312661498,0.8333333333333334,0.7512919896640827,0.8007105943152455,0.5064599483204134,0.8186138356441586,0.8186138356441586,0.2942506459948321,calibrated,1.308699,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
25-1063,0.5691214470284238,0.3365633074935401,0.0820413436692506,0.7984496124031008,0.8036175710594315,0.6863695090439277,0.4056847545219638,0.8149255021927909,0.8149255021927909,0.2806847545219639,calibrated,1.319012,"Economics Teachers, Postsecondary"
25-1064,0.7932816537467701,0.6111111111111112,0.0684754521963824,0.8023255813953488,0.9186046511627908,0.8559431524547805,0.4939707149009475,0.8526408704562201,0.8526408704562201,0.3619724375538329,calibrated,1.318899,"Geography Teachers, Postsecondary"
25-1065,0.6395348837209303,0.4134366925064599,0.003875968992248,0.7629198966408268,0.4082687338501292,0.5239018087855297,0.3934108527131782,0.7309503475856652,0.7309503475856652,0.1304909560723514,calibrated,1.368397,"Political Science Teachers, Postsecondary"
25-1066,0.8947028423772609,0.872093023255814,0.0607235142118863,0.772609819121447,0.7906976744186046,0.8427002583979328,0.5684754521963824,0.7647138597900474,0.7647138597900474,0.2742248062015504,calibrated,1.33366,"Psychology Teachers, Postsecondary"
25-1067,0.7487080103359173,0.4935400516795866,0.020671834625323,0.8217054263565892,0.6266149870801033,0.6876614987080103,0.4453057708871662,0.8003222389829121,0.8003222389829121,0.242355727820844,calibrated,1.349229,"Sociology Teachers, Postsecondary"
25-1071,0.772609819121447,0.7784237726098191,0.3604651162790697,0.7926356589147286,0.5807493540051679,0.6766795865633075,0.6438415159345392,0.214834015624547,0.214834015624547,0.0328380706287683,calibrated,0.924754,"Health Specialties Teachers, Postsecondary"
25-1072,0.9450904392764858,0.9341085271317828,0.3869509043927648,0.7403100775193798,0.8888888888888888,0.9169896640826872,0.6871231696813092,0.3023527774012495,0.3023527774012495,0.2298664944013781,calibrated,0.5170682,"Nursing Instructors and Teachers, Postsecondary"
25-1081,0.8229974160206718,0.5626614987080103,0.1020671834625323,0.7777777777777778,0.5839793281653747,0.7034883720930232,0.4808354866494401,0.644486632101425,0.644486632101425,0.222652885443583,calibrated,1.192988,"Education Teachers, Postsecondary"
25-1082,0.7990956072351422,0.5264857881136951,0.0671834625322997,0.7493540051679587,0.8804909560723514,0.8397932816537468,0.4476744186046511,0.8481244546983318,0.8481244546983318,0.3921188630490956,calibrated,1.386292,"Library Science Teachers, Postsecondary"
25-1111,0.9334625322997416,0.5729974160206718,0.0710594315245478,0.7558139534883721,0.5678294573643411,0.7506459948320414,0.4666236003445305,0.6827803490696859,0.6827803490696859,0.2840223944875109,calibrated,1.389999,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
25-1112,0.6763565891472868,0.4263565891472868,0.0284237726098191,0.7713178294573644,0.5852713178294574,0.6308139534883721,0.4086993970714901,0.7778295249830172,0.7778295249830172,0.222114556416882,calibrated,1.35645,"Law Teachers, Postsecondary"
25-1113,0.8856589147286822,0.7855297157622739,0.0633074935400516,0.8443152454780362,0.8456072351421189,0.8656330749354005,0.5643841515934539,0.7999567109312166,0.7999567109312166,0.3012489233419466,calibrated,1.347327,"Social Work Teachers, Postsecondary"
25-1121,0.7622739018087855,0.8294573643410853,0.3475452196382429,0.9806201550387597,0.4696382428940568,0.6159560723514211,0.719207579672696,0.1731120577601302,0.1731120577601302,-0.1032515073212748,calibrated,0.7582769,"Art, Drama, and Music Teachers, Postsecondary"
25-1122,0.9198966408268734,0.6841085271317829,0.0968992248062015,0.8081395348837209,0.7441860465116279,0.8320413436692506,0.5297157622739018,0.7133006324901111,0.7133006324901111,0.3023255813953488,calibrated,1.347435,"Communications Teachers, Postsecondary"
25-1123,0.958656330749354,0.6046511627906976,0.0542635658914728,0.8869509043927648,0.5064599483204134,0.7325581395348837,0.5152885443583117,0.6740882281719999,0.6740882281719999,0.2172695951765719,calibrated,1.417833,"English Language and Literature Teachers, Postsecondary"
25-1124,0.5904392764857881,0.4224806201550387,0.0303617571059431,0.7351421188630491,0.7764857881136951,0.6834625322997416,0.3959948320413436,0.8688091556187257,0.8688091556187257,0.287467700258398,calibrated,1.33412,"Foreign Language and Literature Teachers, Postsecondary"
25-1125,0.9554263565891472,0.4987080103359173,0.0077519379844961,0.8023255813953488,0.3210594315245478,0.6382428940568475,0.4362618432385874,0.6701851847791482,0.6701851847791482,0.2019810508182601,calibrated,1.43749,"History Teachers, Postsecondary"
25-1126,0.7009043927648578,0.6085271317829457,0.0478036175710594,0.7448320413436692,0.6589147286821705,0.6799095607235142,0.4670542635658914,0.7579334258462488,0.7579334258462488,0.2128552971576227,calibrated,1.363522,"Philosophy and Religion Teachers, Postsecondary"
25-1192,0.6272609819121447,0.5755813953488372,0.127906976744186,0.6472868217054264,0.6698966408268734,0.648578811369509,0.4502583979328165,0.6448869391841381,0.6448869391841381,0.1983204134366925,calibrated,1.211652,"Family and Consumer Sciences Teachers, Postsecondary"
25-1193,0.8372093023255814,0.772609819121447,0.2041343669250646,0.727390180878553,0.5452196382428941,0.6912144702842378,0.5680447889750215,0.4386082086142183,0.4386082086142183,0.1231696813092162,calibrated,1.16489,"Recreation and Fitness Studies Teachers, Postsecondary"
25-1194,0.686046511627907,0.7338501291989664,0.562015503875969,0.5613695090439277,0.4799741602067183,0.5830103359173127,0.6190783807062877,-0.1378156110048078,-0.1378156110048078,-0.036068044788975,calibrated,0.1622185,"Career/Technical Education Teachers, Postsecondary"
25-2011,0.2971576227390181,0.7060723514211886,0.3662790697674418,0.8927648578811369,0.1149870801033591,0.2060723514211886,0.6550387596899224,-0.0112581224959988,-0.0112581224959988,-0.4489664082687338,calibrated,0.0306372,"Preschool Teachers, Except Special Education"
25-2012,0.4974160206718346,0.8094315245478036,0.3204134366925064,0.9347545219638242,0.3649870801033592,0.4312015503875969,0.6881998277347114,0.1665639604228583,0.1665639604228583,-0.2569982773471145,calibrated,0.3644047,"Kindergarten Teachers, Except Special Education"
25-2021,0.6763565891472868,0.8546511627906976,0.2751937984496124,0.9431524547803618,0.770671834625323,0.7235142118863049,0.6909991386735573,0.4277647691273634,0.4277647691273634,0.0325150732127476,calibrated,0.8869491,"Elementary School Teachers, Except Special Education"
25-2022,0.8333333333333334,0.8636950904392765,0.1912144702842377,0.8733850129198967,0.4612403100775193,0.6472868217054264,0.6427648578811369,0.4044055227195376,0.4044055227195376,0.0045219638242894,calibrated,1.286445,"Middle School Teachers, Except Special and Career/Technical Education"
25-2023,0.7848837209302325,0.7325581395348837,0.3501291989664082,0.834625322997416,0.7338501291989664,0.7593669250645995,0.6391042204995693,0.3120737388634672,0.3120737388634672,0.1202627045650301,calibrated,0.5199191,"Career/Technical Education Teachers, Middle School"
25-2031,0.7416020671834626,0.8281653746770026,0.2280361757105943,0.8785529715762274,0.6602067183462532,0.7009043927648579,0.6449181739879415,0.4500834056062149,0.4500834056062149,0.0559862187769164,calibrated,1.191325,"Secondary School Teachers, Except Special and Career/Technical Education"
25-2032,0.8979328165374677,0.9018087855297158,0.5717054263565892,0.952842377260982,0.7131782945736435,0.8055555555555556,0.8087855297157622,-0.062841089094292,-0.062841089094292,-0.0032299741602066,calibrated,0.3734505,"Career/Technical Education Teachers, Secondary School"
25-2051,0.8074935400516796,0.8204134366925064,0.3565891472868217,0.6414728682170543,0.603359173126615,0.7054263565891473,0.6061584840654608,0.2258247521911948,0.2258247521911948,0.0992678725236865,calibrated,0.3750564,"Special Education Teachers, Preschool"
25-2059,0.7441860465116279,0.8023255813953488,0.6007751937984496,0.8372093023255814,0.3559431524547803,0.5500645994832041,0.7467700258397932,-0.2677827723242155,-0.2677827723242155,-0.1967054263565891,calibrated,-0.6632917,"Special Education Teachers, All Other"
25-3011,0.6117571059431525,0.4909560723514212,0.1007751937984496,0.8268733850129198,0.4741602067183462,0.5429586563307494,0.4728682170542635,0.603094197575607,0.603094197575607,0.0700904392764858,calibrated,1.348951,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
25-3021,0.3565891472868217,0.5710594315245479,0.3113695090439276,0.7448320413436692,0.3410852713178294,0.3488372093023255,0.5424203273040482,0.2029162221123085,0.2029162221123085,-0.1935831180017226,calibrated,0.526352,Self-Enrichment Teachers
25-4011,0.9651162790697676,0.6395348837209303,0.3617571059431524,0.6498708010335917,0.7338501291989664,0.849483204134367,0.5503875968992248,0.3075179393856737,0.3075179393856737,0.2990956072351421,calibrated,0.6765602,Archivists
25-4012,0.8856589147286822,0.7060723514211886,0.3785529715762274,0.9140826873385012,0.6782945736434108,0.7819767441860466,0.6662360034453058,0.2450375927509548,0.2450375927509548,0.1157407407407408,calibrated,0.7366658,Curators
25-4013,0.4935400516795866,0.3682170542635659,0.6369509043927648,0.7558139534883721,0.4186046511627907,0.4560723514211886,0.5869939707149009,-0.2306315622555447,-0.2306315622555447,-0.1309216192937122,calibrated,-0.0912107,Museum Technicians and Conservators
25-4031,0.4250645994832041,0.5297157622739018,0.4250645994832041,0.1627906976744186,0.6065891472868217,0.5158268733850129,0.3725236864771748,0.1637656917037736,0.1637656917037736,0.143303186907838,calibrated,0.037965,Library Technicians
25-9021,0.8036175710594315,0.8953488372093024,0.3242894056847545,0.8804909560723514,0.7609819121447028,0.7822997416020672,0.7000430663221361,0.341739797545006,0.341739797545006,0.082256675279931,calibrated,0.8604031,Farm and Home Management Educators
25-9031,0.9412144702842378,0.7784237726098191,0.1447028423772609,0.8998708010335917,0.7855297157622739,0.8633720930232558,0.6076658053402239,0.646514170933061,0.646514170933061,0.2557062876830319,calibrated,1.301855,Instructional Coordinators
27-1011,0.3863049095607235,0.5581395348837209,0.1976744186046511,1.0,0.7067183462532299,0.5465116279069767,0.5852713178294574,0.5581303937413377,0.5581303937413377,-0.0387596899224806,calibrated,1.02251,Art Directors
27-1012,0.2590439276485788,0.3191214470284237,0.686046511627907,0.9844961240310076,0.2816537467700258,0.2703488372093023,0.6632213608957794,-0.3659652976874408,-0.3659652976874408,-0.3928725236864771,calibrated,-0.9295284,Craft Artists
27-1013,0.1162790697674418,0.2461240310077519,0.5142118863049095,0.9987080103359172,0.4224806201550387,0.2693798449612402,0.5863479758828595,-0.0225958320314451,-0.0225958320314451,-0.3169681309216192,calibrated,-0.5690498,"Fine Artists, Including Painters, Sculptors, and Illustrators"
27-1014,0.3488372093023256,0.3100775193798449,0.2674418604651162,0.9612403100775194,0.9315245478036176,0.6401808785529716,0.5129198966408269,0.5962161337862947,0.5962161337862947,0.1272609819121446,calibrated,0.7058651,Special Effects Artists and Animators
27-1021,0.3540051679586563,0.2629198966408269,0.29328165374677,0.9638242894056848,0.9573643410852714,0.6556847545219638,0.5066752799310938,0.5758709493751403,0.5758709493751403,0.14900947459087,calibrated,0.867039,Commercial and Industrial Designers
27-1022,0.4140826873385013,0.5439276485788114,0.3449612403100775,0.9948320413436692,0.5348837209302325,0.4744832041343669,0.6279069767441859,0.2498322231348767,0.2498322231348767,-0.153423772609819,calibrated,0.5801539,Fashion Designers
27-1023,0.3527131782945736,0.3662790697674418,0.4961240310077519,0.872093023255814,0.2713178294573643,0.312015503875969,0.5781653746770026,-0.085834031071974,-0.085834031071974,-0.2661498708010336,calibrated,-0.2718452,Floral Designers
27-1024,0.4069767441860465,0.5729974160206718,0.2448320413436692,0.992248062015504,0.9444444444444444,0.6757105943152455,0.603359173126615,0.5996403495423717,0.5996403495423717,0.0723514211886304,calibrated,0.7156958,Graphic Designers
27-1025,0.6976744186046512,0.7984496124031008,0.1343669250645995,0.9967700258397932,0.8662790697674418,0.7819767441860466,0.6431955211024979,0.6989787179615209,0.6989787179615209,0.1387812230835486,calibrated,1.12168,Interior Designers
27-1026,0.1627906976744186,0.4341085271317829,0.6602067183462532,0.875968992248062,0.3714470284237726,0.2671188630490956,0.656761412575366,-0.2988468781067913,-0.2988468781067913,-0.3896425495262704,calibrated,-1.001413,Merchandise Displayers and Window Trimmers
27-1027,0.421188630490956,0.2945736434108527,0.3533591731266149,0.9935400516795866,0.6873385012919897,0.5542635658914729,0.547157622739018,0.3470925820720086,0.3470925820720086,0.0071059431524548,calibrated,-0.0519323,Set and Exhibit Designers
27-2011,0.1421188630490956,0.7713178294573644,0.3630490956072351,0.907622739018088,0.0607235142118863,0.1014211886304909,0.6806632213608959,-0.0421405185525931,-0.0421405185525931,-0.5792420327304049,calibrated,0.1590935,Actors
27-2012,0.6007751937984496,0.6291989664082688,0.2816537467700258,0.9405684754521964,0.6976744186046512,0.6492248062015504,0.6171403962101637,0.4144542273501386,0.4144542273501386,0.0320844099913867,calibrated,0.9388108,Producers and Directors
27-2021,0.2299741602067183,0.5755813953488372,0.7661498708010336,0.5529715762273901,0.1996124031007752,0.2147932816537467,0.6315676141257537,-0.5658837620055023,-0.5658837620055023,-0.4167743324720069,calibrated,-1.814336,Athletes and Sports Competitors
27-2022,0.6363049095607235,0.8113695090439277,0.4754521963824289,0.9509043927648578,0.4328165374677002,0.5345607235142118,0.7459086993970715,-0.0388917677528092,-0.0388917677528092,-0.2113479758828597,calibrated,0.1168668,Coaches and Scouts
27-2023,0.2487080103359173,0.2868217054263566,0.3359173126614987,0.0090439276485788,0.1363049095607235,0.1925064599483203,0.210594315245478,0.1058458762572545,0.1058458762572545,-0.0180878552971576,calibrated,-0.0325617,"Umpires, Referees, and Other Sports Officials"
27-2031,0.0322997416020671,0.4328165374677002,0.5968992248062015,0.5445736434108527,0.0051679586563307,0.0187338501291988,0.5247631352282515,-0.3802698847066237,-0.3802698847066237,-0.5060292850990525,calibrated,-2.669758,Dancers
27-2032,0.3036175710594315,0.8423772609819121,0.4987080103359173,0.9909560723514212,0.1744186046511628,0.2390180878552971,0.7773471145564169,-0.205298763065855,-0.205298763065855,-0.5383290267011198,calibrated,-1.575769,Choreographers
27-2041,0.4974160206718346,0.687984496124031,0.3294573643410852,0.9715762273901808,0.5523255813953488,0.5248708010335917,0.663006029285099,0.2615595751313221,0.2615595751313221,-0.1381352282515072,calibrated,0.8829641,Music Directors and Composers
27-2042,0.1841085271317829,0.5503875968992248,0.4496124031007752,0.748062015503876,0.1246770025839793,0.1543927648578811,0.582687338501292,-0.112328767037419,-0.112328767037419,-0.4282945736434108,calibrated,-0.0040058,Musicians and Singers
27-3011,0.4870801033591731,0.7868217054263565,0.2390180878552971,0.9780361757105944,0.2868217054263566,0.3869509043927648,0.6679586563307494,0.2567324217547107,0.2567324217547107,-0.2810077519379845,calibrated,0.8493547,Broadcast Announcers and Radio Disc Jockeys
27-3031,0.6162790697674418,0.9328165374677002,0.0400516795865633,0.9702842377260982,0.6395348837209303,0.627906976744186,0.6477174849267873,0.7139559506039377,0.7139559506039377,-0.0198105081826012,calibrated,1.284927,Public Relations Specialists
27-3041,0.8255813953488372,0.479328165374677,0.1937984496124031,0.9405684754521964,0.7842377260981912,0.8049095607235142,0.5378983634797588,0.613237434941895,0.613237434941895,0.2670111972437553,calibrated,1.128221,Editors
27-3042,0.9198966408268734,0.1828165374677002,0.189922480620155,0.6188630490956072,0.6395348837209303,0.7797157622739018,0.3305340223944875,0.590961083709815,0.590961083709815,0.4491817398794143,calibrated,1.184001,Technical Writers
27-3043,0.8204134366925064,0.3837209302325581,0.1149870801033591,0.9870801033591732,0.5109819121447028,0.6656976744186046,0.4952627045650301,0.6145876771021319,0.6145876771021319,0.1704349698535744,calibrated,0.9879274,Writers and Authors
27-3091,0.689922480620155,0.7661498708010336,0.2377260981912144,0.6414728682170543,0.3281653746770026,0.5090439276485788,0.5484496124031008,0.2818731831281563,0.2818731831281563,-0.039405684754522,calibrated,1.111319,Interpreters and Translators
